CollectionID,BranchID,Date,TargetAmount,CollectedAmount
COL02984,B002,2025-07-02 0:00:00,1870427,1775068
COL02985,B002,2025-10-14 0:00:00,1808644,1563767
COL02986,B002,2025-01-14 0:00:00,1269630,1324119
COL02987,B006,2023-11-21 0:00:00,2550940,2350542
COL02988,B005,2023-02-05 0:00:00,1104269,1061476
COL02989,B005,2024-09-12 0:00:00,4899468,5226456
COL02990,B002,2023-02-20 0:00:00,1676537,1601927
COL02991,B007,2025-07-02 0:00:00,2508023,2256818
COL02992,B001,2024-05-22 0:00:00,2861963,2249098
COL02993,B006,2024-03-26 0:00:00,1870849,1542583
COL02994,B005,2025-07-26 0:00:00,3731637,3538377
COL02995,B001,2025-11-04 0:00:00,1631218,1410162
COL02996,B005,2023-12-10 0:00:00,2277236,2550123
COL02997,B007,2024-04-16 0:00:00,3907174,4423224
COL02998,B002,2025-12-15 0:00:00,1329478,1454292
COL02999,B001,2023-01-31 0:00:00,2121263,1954059
COL03000,B006,2024-08-18 0:00:00,3853386,3467039
COL03001,B005,2025-02-28 0:00:00,4673743,4783808
COL03002,B002,2023-07-18 0:00:00,3718074,3991006
COL03003,B006,2023-07-25 0:00:00,2443514,2256032
COL03004,B004,2025-05-06 0:00:00,3912761,3821375
COL03005,B003,2024-02-06 0:00:00,4395245,3993273
COL03006,B002,2025-07-10 0:00:00,1418735,1532335
COL03007,B005,2023-10-31 0:00:00,1027889,996740
COL03008,B001,2024-11-19 0:00:00,1671161,1757677
COL03009,B003,2023-05-04 0:00:00,4554596,4226839
COL03010,B001,2024-05-17 0:00:00,1847523,1467597
COL03011,B008,2025-02-16 0:00:00,4513496,4292151
COL03012,B003,2025-04-10 0:00:00,2099645,1799652
COL03013,B007,2024-04-28 0:00:00,3814823,3219781
COL03014,B007,2024-08-28 0:00:00,3028734,3305556
COL03015,B003,2023-12-16 0:00:00,3869484,4177522
COL03016,B001,2023-09-08 0:00:00,2330654,2617805
COL03017,B006,2023-06-24 0:00:00,4768422,3832234
COL03018,B004,2024-06-17 0:00:00,3776495,3581543
COL03019,B005,2023-11-01 0:00:00,2438147,2399615
COL03020,B001,2024-03-12 0:00:00,2504233,2017161
COL03021,B002,2025-11-03 0:00:00,3050193,2638599
COL03022,B003,2025-03-17 0:00:00,4867247,4737383
COL03023,B007,2023-09-24 0:00:00,3631367,3566140
COL03024,B007,2025-01-07 0:00:00,1420159,1352164
COL03025,B006,2025-05-24 0:00:00,4260467,3548489
COL03026,B003,2023-08-15 0:00:00,840215,941790
COL03027,B008,2024-01-28 0:00:00,4046775,4608319
COL03028,B001,2025-04-24 0:00:00,2414324,2729091
COL03029,B003,2023-01-25 0:00:00,4306982,4470236
COL03030,B004,2024-10-31 0:00:00,693106,577399
COL03031,B008,2023-06-30 0:00:00,1790385,1876499
COL03032,B001,2025-05-26 0:00:00,4490281,3628087
COL03033,B001,2023-02-27 0:00:00,3943549,3285399
COL03034,B002,2023-05-26 0:00:00,1786298,1443140
COL03035,B008,2025-11-08 0:00:00,2695134,2228211
COL03036,B007,2023-05-31 0:00:00,4104315,3949699
COL03037,B002,2023-05-09 0:00:00,4912196,4191606
COL03038,B002,2025-10-23 0:00:00,676183,680405
COL03039,B005,2025-08-07 0:00:00,545504,416681
COL03040,B002,2025-04-09 0:00:00,1075347,981271
COL03041,B001,2023-08-23 0:00:00,1920663,2132529
COL03042,B006,2025-02-19 0:00:00,4342343,3580565
COL03043,B006,2025-10-05 0:00:00,1969208,1560912
COL03044,B008,2025-01-23 0:00:00,1726182,1558093
COL03045,B001,2023-07-17 0:00:00,1997271,1974302
COL03046,B001,2023-10-03 0:00:00,4792598,5458391
COL03047,B003,2025-09-21 0:00:00,3013389,2870159
COL03048,B004,2025-01-19 0:00:00,3307515,3259635
COL03049,B006,2023-05-12 0:00:00,3459205,2734187
COL03050,B002,2024-09-02 0:00:00,4382869,4923746
COL03051,B002,2023-03-08 0:00:00,2879493,2630779
COL03052,B005,2025-12-11 0:00:00,2483090,2680143
COL03053,B002,2023-06-10 0:00:00,2202178,2474242
COL03054,B005,2025-02-10 0:00:00,2152147,2089954
COL03055,B006,2023-10-30 0:00:00,962823,973864
COL03056,B008,2023-10-28 0:00:00,2503947,1891080
COL03057,B006,2023-06-27 0:00:00,3045533,2830338
COL03058,B005,2023-06-19 0:00:00,602231,502228
COL03059,B001,2024-12-26 0:00:00,1454797,1411689
COL03060,B004,2024-05-24 0:00:00,4434001,4205112
COL03061,B005,2024-05-16 0:00:00,2429428,2685246
COL03062,B004,2024-12-10 0:00:00,4884092,4339436
COL03063,B004,2025-11-25 0:00:00,1248637,1166822
COL03064,B006,2023-01-24 0:00:00,1359765,1210414
COL03065,B001,2024-04-12 0:00:00,3396727,3501974
COL03066,B004,2023-01-30 0:00:00,581505,517994
COL03067,B005,2023-05-14 0:00:00,2131601,2014013
COL03068,B007,2024-06-24 0:00:00,4343144,4264206
COL03069,B001,2025-06-13 0:00:00,3523860,3657633
COL03070,B002,2023-06-04 0:00:00,3069196,2498758
COL03071,B005,2024-07-06 0:00:00,4449740,4933562
COL03072,B002,2024-11-22 0:00:00,2768357,2630356
COL03073,B004,2023-01-19 0:00:00,3685365,2844038
COL03074,B006,2025-02-01 0:00:00,2618387,2339311
COL03075,B003,2023-07-15 0:00:00,3910342,3683863
COL03076,B006,2023-07-23 0:00:00,3456371,3947395
COL03077,B006,2024-10-04 0:00:00,4813053,4539209
COL03078,B008,2024-06-22 0:00:00,1147642,938143
COL03079,B001,2024-04-27 0:00:00,4881539,4370319
COL03080,B008,2025-11-30 0:00:00,2321058,2109604
COL03081,B003,2025-01-17 0:00:00,2098602,2381310
COL03082,B007,2023-10-11 0:00:00,1262623,1245005
COL03083,B007,2024-01-14 0:00:00,4038043,4643130
COL03084,B005,2023-11-11 0:00:00,1172445,902569
COL03085,B007,2024-09-16 0:00:00,3409576,3248400
COL03086,B002,2024-12-19 0:00:00,4755742,5083235
COL03087,B006,2024-12-27 0:00:00,4019487,4104436
COL03088,B001,2025-05-26 0:00:00,3234441,3632126
COL03089,B002,2023-02-15 0:00:00,1109484,889396
COL03090,B008,2023-11-24 0:00:00,3224670,3214428
COL03091,B003,2024-08-28 0:00:00,562334,579699
COL03092,B004,2025-02-15 0:00:00,4409895,4874447
COL03093,B006,2023-04-17 0:00:00,1426235,1366013
COL03094,B008,2025-01-23 0:00:00,2084406,2084844
COL03095,B003,2024-10-24 0:00:00,2284373,2133283
COL03096,B003,2023-04-24 0:00:00,2346056,1829133
COL03097,B001,2024-01-19 0:00:00,4555854,4933255
COL03098,B007,2024-03-29 0:00:00,1276283,1216960
COL03099,B007,2024-04-19 0:00:00,1242121,1175959
COL03100,B005,2024-08-09 0:00:00,2727577,2355312
COL03101,B007,2024-02-26 0:00:00,4790164,4137111
COL03102,B005,2025-08-16 0:00:00,4377152,3996767
COL03103,B007,2023-06-29 0:00:00,3063468,2813794
COL03104,B008,2023-03-06 0:00:00,764395,656045
COL03105,B003,2024-07-24 0:00:00,4210132,4098280
COL03106,B001,2025-06-18 0:00:00,2751760,2662347
COL03107,B008,2023-05-03 0:00:00,578281,484951
COL03108,B002,2025-01-03 0:00:00,4211431,4678607
COL03109,B005,2025-04-01 0:00:00,1229673,1346120
COL03110,B002,2025-04-26 0:00:00,3798626,3189099
COL03111,B008,2023-02-25 0:00:00,4491778,4358374
COL03112,B001,2024-10-06 0:00:00,4558730,4597214
COL03113,B005,2024-06-07 0:00:00,2219724,1885786
COL03114,B007,2023-05-05 0:00:00,3236005,3551898
COL03115,B001,2025-05-18 0:00:00,666488,604297
COL03116,B005,2025-01-31 0:00:00,2772502,2603253
COL03117,B003,2024-12-02 0:00:00,4024505,3979797
COL03118,B006,2025-11-26 0:00:00,3577449,3347406
COL03119,B007,2025-07-22 0:00:00,1758109,1892068
COL03120,B005,2025-03-17 0:00:00,2452597,1870770
COL03121,B007,2024-06-17 0:00:00,2676256,2117692
COL03122,B001,2024-07-25 0:00:00,2994178,2263438
COL03123,B003,2025-07-10 0:00:00,4432878,4348088
COL03124,B006,2024-12-16 0:00:00,4520735,4396266
COL03125,B002,2023-12-29 0:00:00,2203222,1701262
COL03126,B006,2023-05-01 0:00:00,3297096,3310101
COL03127,B004,2025-09-20 0:00:00,4796467,4525481
COL03128,B005,2023-06-06 0:00:00,1622547,1595771
COL03129,B008,2024-07-08 0:00:00,958215,821796
COL03130,B002,2025-08-15 0:00:00,1769558,1653712
COL03131,B002,2024-03-25 0:00:00,1630106,1624695
COL03132,B001,2023-11-02 0:00:00,2528481,2225069
COL03133,B001,2024-12-31 0:00:00,1840295,1599002
COL03134,B006,2023-11-06 0:00:00,4900993,4993528
COL03135,B006,2024-02-22 0:00:00,779781,587876
COL03136,B002,2023-06-27 0:00:00,2566397,2493968
COL03137,B008,2023-07-09 0:00:00,4996245,4649900
COL03138,B004,2023-12-26 0:00:00,4271958,3706817
COL03139,B004,2023-05-15 0:00:00,2314048,2400124
COL03140,B004,2024-10-26 0:00:00,561172,463290
COL03141,B001,2025-09-18 0:00:00,2741463,2931674
COL03142,B001,2025-01-08 0:00:00,4084529,3806072
COL03143,B004,2023-05-11 0:00:00,4217427,4578376
COL03144,B001,2023-03-12 0:00:00,1687234,1459829
COL03145,B003,2023-03-29 0:00:00,2760985,2439157
COL03146,B002,2025-01-27 0:00:00,620220,567418
COL03147,B001,2024-09-16 0:00:00,1354283,1511890
COL03148,B003,2023-12-15 0:00:00,1787005,1664669
COL03149,B003,2023-06-02 0:00:00,1405660,1523408
COL03150,B004,2025-03-17 0:00:00,2194052,2264506
COL03151,B004,2023-10-09 0:00:00,1263361,1298020
COL03152,B002,2024-04-06 0:00:00,3428525,3501770
COL03153,B006,2025-07-21 0:00:00,993384,945909
COL03154,B006,2025-07-28 0:00:00,4005936,3481864
COL03155,B006,2024-09-29 0:00:00,3331378,3277542
COL03156,B007,2023-05-18 0:00:00,4164154,3570117
COL03157,B001,2025-10-06 0:00:00,4778332,5076510
COL03158,B001,2023-06-19 0:00:00,2400734,2239972
COL03159,B007,2023-06-15 0:00:00,1467268,1494520
COL03160,B001,2025-10-26 0:00:00,3645414,3456650
COL03161,B001,2023-11-15 0:00:00,4997691,5441408
COL03162,B006,2023-10-10 0:00:00,4370198,4542353
COL03163,B008,2024-09-03 0:00:00,3735125,3329515
COL03164,B003,2024-05-24 0:00:00,1748765,1735803
COL03165,B002,2025-06-22 0:00:00,1630485,1245895
COL03166,B008,2023-10-18 0:00:00,2330561,1953830
COL03167,B003,2023-04-01 0:00:00,3274635,2819892
COL03168,B004,2025-12-17 0:00:00,835664,658105
COL03169,B003,2023-09-28 0:00:00,4036829,3149692
COL03170,B001,2023-05-21 0:00:00,2320526,2000154
COL03171,B008,2024-03-05 0:00:00,843197,824807
COL03172,B006,2025-04-21 0:00:00,533865,429738
COL03173,B001,2025-05-20 0:00:00,3899888,3118598
COL03174,B002,2023-04-08 0:00:00,3333200,2682143
COL03175,B002,2024-06-20 0:00:00,3019724,3288663
COL03176,B003,2024-03-17 0:00:00,4092614,4531303
COL03177,B004,2025-08-20 0:00:00,3770229,2880824
COL03178,B007,2025-10-11 0:00:00,4498035,4490122
COL03179,B003,2024-03-05 0:00:00,2514287,2854675
COL03180,B005,2025-11-01 0:00:00,4667862,4236757
COL03181,B004,2023-09-03 0:00:00,713859,775049
COL03182,B002,2023-07-21 0:00:00,1687422,1926445
COL03183,B008,2023-02-09 0:00:00,4937683,4796396
COL03184,B004,2024-02-04 0:00:00,2789730,2289084
COL03185,B001,2024-01-20 0:00:00,3314338,3316060
COL03186,B008,2023-04-23 0:00:00,4297611,3449267
COL03187,B006,2025-04-04 0:00:00,738980,844461
COL03188,B005,2025-01-11 0:00:00,3594046,3828366
COL03189,B001,2024-09-18 0:00:00,3443528,2882175
COL03190,B005,2023-09-16 0:00:00,1939906,1756773
COL03191,B008,2024-11-30 0:00:00,4686103,5079949
COL03192,B003,2023-04-24 0:00:00,1687886,1776180
COL03193,B005,2025-08-06 0:00:00,1468002,1346052
COL03194,B003,2023-10-26 0:00:00,4006907,4560294
COL03195,B003,2023-01-01 0:00:00,4220914,3926345
COL03196,B006,2024-10-12 0:00:00,3229100,2503205
COL03197,B001,2023-04-19 0:00:00,2245116,1941022
COL03198,B005,2023-01-18 0:00:00,1830499,1823964
COL03199,B004,2023-05-30 0:00:00,3693556,3910109
COL03200,B006,2024-12-07 0:00:00,627489,628272
COL03201,B001,2024-02-04 0:00:00,3587712,3086072
COL03202,B006,2023-01-14 0:00:00,698535,724975
COL03203,B008,2024-09-06 0:00:00,2713751,2225004
COL03204,B003,2024-12-31 0:00:00,1412538,1345495
COL03205,B005,2025-04-21 0:00:00,4611953,5275495
COL03206,B006,2025-09-16 0:00:00,3799926,3243549
COL03207,B007,2025-11-12 0:00:00,4740901,5426375
COL03208,B005,2023-01-03 0:00:00,3390700,3423837
COL03209,B007,2024-10-12 0:00:00,1907489,1884537
COL03210,B002,2025-10-29 0:00:00,3914399,3070948
COL03211,B002,2024-11-25 0:00:00,4827548,5165194
COL03212,B001,2023-04-13 0:00:00,688998,606625
COL03213,B005,2024-02-20 0:00:00,4539991,5097607
COL03214,B007,2024-07-19 0:00:00,3854458,3060464
COL03215,B004,2023-04-28 0:00:00,4114694,4196539
COL03216,B002,2024-05-23 0:00:00,1505613,1332286
COL03217,B007,2023-12-08 0:00:00,1685366,1763394
COL03218,B007,2023-05-08 0:00:00,2544273,2011355
COL03219,B007,2023-01-23 0:00:00,4209342,3346898
COL03220,B003,2025-03-13 0:00:00,4021208,3986682
COL03221,B005,2025-11-08 0:00:00,1673577,1413372
COL03222,B006,2023-03-27 0:00:00,4086705,4098455
COL03223,B007,2023-11-03 0:00:00,4863303,5491008
COL03224,B006,2023-06-08 0:00:00,4745487,5174063
COL03225,B005,2023-08-10 0:00:00,1343156,1415950
COL03226,B005,2024-11-29 0:00:00,2848296,2699270
COL03227,B001,2025-11-03 0:00:00,2502099,2509152
COL03228,B006,2025-01-29 0:00:00,4250156,4552721
COL03229,B002,2025-01-11 0:00:00,1948163,1972948
COL03230,B005,2024-11-04 0:00:00,2329816,2191732
COL03231,B004,2025-02-02 0:00:00,2620257,2826604
COL03232,B003,2025-02-16 0:00:00,1868850,2082687
COL03233,B002,2024-02-05 0:00:00,3589901,3385330
COL03234,B008,2023-08-09 0:00:00,1950214,2194511
COL03235,B004,2023-08-19 0:00:00,2964550,2470102
COL03236,B007,2024-11-09 0:00:00,1874870,1540244
COL03237,B003,2024-02-20 0:00:00,1659377,1651715
COL03238,B003,2023-05-04 0:00:00,957362,785010
COL03239,B003,2023-02-25 0:00:00,541620,608874
COL03240,B006,2024-07-01 0:00:00,3650773,3773455
COL03241,B001,2025-11-27 0:00:00,4851545,4651606
COL03242,B008,2025-12-19 0:00:00,2297427,2366796
COL03243,B003,2024-08-28 0:00:00,4147909,3587123
COL03244,B002,2025-11-23 0:00:00,2360692,1972454
COL03245,B003,2023-10-11 0:00:00,1837576,2058711
COL03246,B002,2024-02-20 0:00:00,3671031,3742074
COL03247,B007,2024-01-09 0:00:00,4095893,3949781
COL03248,B002,2025-03-11 0:00:00,1467604,1238090
COL03249,B006,2023-01-04 0:00:00,3767753,3183727
COL03250,B004,2023-08-18 0:00:00,2155930,2314021
COL03251,B001,2025-02-08 0:00:00,1448596,1329768
COL03252,B004,2023-12-28 0:00:00,545573,613421
COL03253,B003,2023-08-11 0:00:00,4854713,5482736
COL03254,B008,2023-07-09 0:00:00,3976176,4129004
COL03255,B007,2023-09-01 0:00:00,4334982,4602653
COL03256,B007,2025-12-17 0:00:00,3172854,3191291
COL03257,B004,2025-09-25 0:00:00,2576078,2240492
COL03258,B002,2023-06-19 0:00:00,2776651,2405288
COL03259,B008,2023-09-24 0:00:00,3225548,2571293
COL03260,B004,2025-01-20 0:00:00,4710245,4252514
COL03261,B001,2023-02-26 0:00:00,1499699,1365966
COL03262,B008,2023-01-07 0:00:00,3881525,3811533
COL03263,B004,2023-05-25 0:00:00,4943303,5440620
COL03264,B005,2024-07-29 0:00:00,4884362,5138463
COL03265,B003,2024-03-25 0:00:00,2153285,1797157
COL03266,B004,2025-12-05 0:00:00,4222411,3580698
COL03267,B001,2024-09-03 0:00:00,2203002,1814992
COL03268,B004,2023-05-03 0:00:00,4049186,4351034
COL03269,B006,2024-02-05 0:00:00,1143763,1020319
COL03270,B006,2023-10-29 0:00:00,1028178,1051545
COL03271,B007,2023-11-09 0:00:00,849289,936373
COL03272,B007,2023-11-05 0:00:00,2332934,2659081
COL03273,B006,2024-09-04 0:00:00,2438733,2776473
COL03274,B004,2023-11-20 0:00:00,4276727,4033465
COL03275,B001,2024-07-09 0:00:00,2501715,2171721
COL03276,B004,2025-01-10 0:00:00,1419419,1521036
COL03277,B002,2024-10-15 0:00:00,1795542,2047944
COL03278,B008,2023-09-27 0:00:00,4555337,3910914
COL03279,B001,2024-09-16 0:00:00,4439945,4620843
COL03280,B004,2025-01-12 0:00:00,2775192,2377169
COL03281,B008,2023-09-27 0:00:00,2604206,2879189
COL03282,B007,2024-02-11 0:00:00,2288144,2158781
COL03283,B003,2025-12-05 0:00:00,2913506,2550529
COL03284,B008,2023-09-21 0:00:00,1590257,1752915
COL03285,B001,2023-02-22 0:00:00,3268909,3646276
COL03286,B006,2024-11-05 0:00:00,2362922,2330522
COL03287,B007,2025-11-11 0:00:00,3673776,2836109
COL03288,B008,2023-07-08 0:00:00,4544307,3905720
COL03289,B006,2023-08-01 0:00:00,3304456,2834248
COL03290,B004,2023-12-21 0:00:00,4602095,3691749
COL03291,B001,2024-01-26 0:00:00,3516560,2919234
COL03292,B006,2024-07-02 0:00:00,2093980,2089172
COL03293,B002,2025-05-27 0:00:00,1800583,2040275
COL03294,B005,2024-06-09 0:00:00,1422799,1085230
COL03295,B002,2023-03-18 0:00:00,1713555,1640562
COL03296,B008,2024-08-25 0:00:00,3076146,2532483
COL03297,B004,2025-07-29 0:00:00,3479821,3921922
COL03298,B003,2023-02-05 0:00:00,3649987,4084065
COL03299,B002,2024-08-06 0:00:00,696531,718136
COL03300,B002,2024-11-30 0:00:00,3864565,2995068
COL03301,B005,2025-03-31 0:00:00,4138800,4759100
COL03302,B005,2024-09-10 0:00:00,4525055,3742378
COL03303,B008,2025-03-08 0:00:00,1354265,1476919
COL03304,B005,2024-12-02 0:00:00,1799193,2017160
COL03305,B007,2024-03-25 0:00:00,3133696,2671462
COL03306,B004,2024-01-08 0:00:00,2784128,2847269
COL03307,B002,2025-06-28 0:00:00,3232156,3538416
COL03308,B003,2025-06-18 0:00:00,2418146,2081612
COL03309,B008,2025-01-15 0:00:00,3704264,3252648
COL03310,B002,2023-07-14 0:00:00,4327144,4673447
COL03311,B008,2025-04-28 0:00:00,4615820,3758681
COL03312,B005,2025-11-15 0:00:00,897708,815815
COL03313,B006,2024-06-24 0:00:00,3102486,3552352
COL03314,B003,2025-07-07 0:00:00,671722,704199
COL03315,B006,2025-11-07 0:00:00,1452877,1205932
COL03316,B007,2024-11-10 0:00:00,4060502,3977387
COL03317,B003,2024-06-15 0:00:00,4187206,3683164
COL03318,B007,2025-12-25 0:00:00,663433,706222
COL03319,B001,2023-03-06 0:00:00,1124852,1102446
COL03320,B005,2023-03-23 0:00:00,1586925,1205810
COL03321,B007,2025-09-17 0:00:00,1694064,1784591
COL03322,B008,2023-03-29 0:00:00,4524693,4081634
COL03323,B003,2023-07-21 0:00:00,2911910,2760415
COL03324,B007,2025-09-22 0:00:00,2153494,1736486
COL03325,B002,2024-06-22 0:00:00,2468774,1895519
COL03326,B005,2025-09-05 0:00:00,2563395,2025770
COL03327,B008,2024-07-22 0:00:00,2677173,2206564
COL03328,B006,2023-09-08 0:00:00,930588,910414
COL03329,B004,2024-09-27 0:00:00,4581615,3848738
COL03330,B004,2024-01-07 0:00:00,954386,751240
COL03331,B006,2024-02-27 0:00:00,3111488,2641249
COL03332,B007,2025-04-02 0:00:00,4365376,3517723
COL03333,B006,2023-04-04 0:00:00,2022686,1906862
COL03334,B001,2023-01-28 0:00:00,2591931,2306757
COL03335,B004,2024-11-07 0:00:00,2252246,2091431
COL03336,B005,2024-05-08 0:00:00,2557952,2176155
COL03337,B008,2023-04-01 0:00:00,1713580,1481207
COL03338,B002,2023-02-06 0:00:00,596854,634739
COL03339,B008,2023-11-03 0:00:00,3340223,2972313
COL03340,B007,2023-07-19 0:00:00,1785464,1730564
COL03341,B008,2023-09-04 0:00:00,3169219,2701502
COL03342,B007,2024-04-04 0:00:00,757025,763334
COL03343,B004,2025-07-06 0:00:00,2286420,2546742
COL03344,B003,2023-10-09 0:00:00,1470056,1463628
COL03345,B005,2025-07-31 0:00:00,2979740,2297806
COL03346,B004,2023-10-12 0:00:00,4427619,4640291
COL03347,B001,2024-10-26 0:00:00,3239688,2432635
COL03348,B004,2023-05-20 0:00:00,3011115,2834814
COL03349,B004,2023-09-24 0:00:00,1635011,1721282
COL03350,B002,2023-04-21 0:00:00,1793283,2055980
COL03351,B006,2025-10-30 0:00:00,2486845,2509245
COL03352,B006,2025-10-04 0:00:00,736066,740091
COL03353,B005,2023-01-21 0:00:00,2580269,2913791
COL03354,B006,2025-05-08 0:00:00,645690,484292
COL03355,B001,2023-11-04 0:00:00,4030189,4297168
COL03356,B007,2024-04-02 0:00:00,1374215,1497394
COL03357,B008,2025-07-27 0:00:00,3145687,3027324
COL03358,B007,2024-04-04 0:00:00,927301,840089
COL03359,B007,2023-08-05 0:00:00,3667220,3388439
COL03360,B007,2025-04-11 0:00:00,4061089,3596272
COL03361,B006,2025-11-30 0:00:00,1032713,1166500
COL03362,B001,2024-10-13 0:00:00,1310797,1410672
COL03363,B005,2024-07-13 0:00:00,3236810,2954345
COL03364,B004,2025-07-17 0:00:00,1490285,1368744
COL03365,B001,2023-11-27 0:00:00,1027124,857530
COL03366,B003,2024-09-09 0:00:00,2858040,2989707
COL03367,B003,2024-09-13 0:00:00,3573878,3813580
COL03368,B008,2023-11-13 0:00:00,4440695,3983293
COL03369,B002,2023-02-24 0:00:00,2196467,1936165
COL03370,B007,2025-05-10 0:00:00,807307,710396
COL03371,B006,2025-02-21 0:00:00,2391603,2588484
COL03372,B003,2023-06-21 0:00:00,1445169,1251480
COL03373,B003,2024-12-27 0:00:00,4648038,3820593
COL03374,B007,2024-08-27 0:00:00,2181440,1796899
COL03375,B001,2024-08-19 0:00:00,4205970,4114721
COL03376,B007,2024-07-27 0:00:00,1692025,1428342
COL03377,B008,2024-09-08 0:00:00,1903820,1539902
COL03378,B003,2023-08-26 0:00:00,1293199,1096394
COL03379,B001,2024-10-27 0:00:00,4473387,4414331
COL03380,B003,2023-11-24 0:00:00,3344961,3331707
COL03381,B001,2024-04-30 0:00:00,3658737,4014981
COL03382,B008,2025-10-12 0:00:00,1751899,1705324
COL03383,B004,2023-11-28 0:00:00,2510647,2318968
COL03384,B002,2023-01-19 0:00:00,4076362,3752219
COL03385,B002,2025-11-16 0:00:00,1357613,1454897
COL03386,B004,2023-03-29 0:00:00,3656983,3899408
COL03387,B001,2025-07-27 0:00:00,2342049,2132447
COL03388,B002,2023-03-03 0:00:00,1889578,2116655
COL03389,B006,2023-08-08 0:00:00,3105981,2555371
COL03390,B005,2025-06-28 0:00:00,1415836,1593885
COL03391,B006,2024-12-03 0:00:00,2484685,2363698
COL03392,B007,2025-10-11 0:00:00,896772,793953
COL03393,B002,2023-05-05 0:00:00,4852687,4006671
COL03394,B004,2023-08-04 0:00:00,3499559,3854837
COL03395,B002,2023-10-03 0:00:00,1766448,1741788
COL03396,B006,2024-10-15 0:00:00,1358979,1382169
COL03397,B001,2024-06-19 0:00:00,2250809,2047827
COL03398,B003,2023-11-06 0:00:00,3122279,2867007
COL03399,B008,2025-07-06 0:00:00,3362622,3806789
COL03400,B004,2023-09-14 0:00:00,3546818,3461361
COL03401,B001,2025-09-23 0:00:00,1030623,793442
COL03402,B005,2025-03-21 0:00:00,4368822,3935620
