LoanID,CustomerID,BranchID,Product,DisbursementDate,DisbursedAmount,OutstandingBalance,InterestRate,EMI,DelinquentDays,NPAFlag
L007173,C00952,B001,Auto Loan,2024-01-07 0:00:00,244680,81489,8.32,66033,12,No
L007174,C02396,B005,Personal Loan,2024-01-02 0:00:00,9118150,2257045,15.31,23606,8,No
L007175,C02360,B003,Auto Loan,2023-12-08 0:00:00,864909,386573,17.76,102535,82,No
L007176,C00551,B007,Personal Loan,2025-08-21 0:00:00,5022488,1072153,17.81,82932,98,Yes
L007177,C01287,B001,Home Loan,2023-01-13 0:00:00,2710143,2096244,11.41,49895,114,Yes
L007178,C02852,B003,Business Loan,2024-01-04 0:00:00,1802072,1434695,12.15,57341,111,Yes
L007179,C01634,B007,Personal Loan,2024-11-23 0:00:00,4985262,4386622,12.67,66409,105,Yes
L007180,C01832,B002,Auto Loan,2024-03-04 0:00:00,6606262,3685660,15.95,113389,84,No
L007181,C01558,B001,Business Loan,2024-11-10 0:00:00,6244100,1918879,10.73,41714,137,Yes
L007182,C02916,B006,Home Loan,2025-10-25 0:00:00,8789196,3600843,14.89,56683,34,No
L007183,C01528,B001,Auto Loan,2024-08-11 0:00:00,3304438,2693595,14.63,17314,120,Yes
L007184,C02564,B005,Business Loan,2024-07-15 0:00:00,547601,414091,8.09,111480,61,No
L007185,C00235,B004,Auto Loan,2023-09-22 0:00:00,2746881,2035605,12.86,16752,131,Yes
L007186,C02794,B007,Auto Loan,2024-01-16 0:00:00,6853673,4100169,7.66,93700,20,No
L007187,C01326,B005,Personal Loan,2023-12-12 0:00:00,7625227,2829375,12.94,30457,95,Yes
L007188,C01526,B008,Business Loan,2025-03-08 0:00:00,9256708,8484323,14.86,13924,10,No
L007189,C00237,B008,Personal Loan,2025-01-07 0:00:00,754374,674358,8.96,24129,101,Yes
L007190,C02729,B002,Home Loan,2025-02-06 0:00:00,3683886,3062958,8.87,26135,43,No
L007191,C02811,B005,Auto Loan,2024-05-10 0:00:00,6898563,5974386,12.35,56332,65,No
L007192,C02487,B004,Personal Loan,2023-05-03 0:00:00,7626752,4488457,9.66,113586,16,No
L007193,C00396,B004,Auto Loan,2024-03-04 0:00:00,8061800,4796178,12.98,92699,122,Yes
L007194,C00097,B004,Home Loan,2024-11-12 0:00:00,8370244,7226511,14.74,51168,63,No
L007195,C00532,B006,Home Loan,2023-01-28 0:00:00,3965988,3429443,17.77,14148,116,Yes
L007196,C00906,B008,Home Loan,2024-11-14 0:00:00,7002638,4541650,13.23,105525,127,Yes
L007197,C01669,B006,Home Loan,2023-09-21 0:00:00,1153326,240217,16.68,55803,52,No
L007198,C00078,B001,Business Loan,2023-04-18 0:00:00,827184,784519,12.89,41821,108,Yes
L007199,C02517,B005,Business Loan,2025-09-12 0:00:00,6773378,1623290,11.78,39171,137,Yes
L007200,C00299,B004,Auto Loan,2025-03-15 0:00:00,7604370,6365819,9.88,45509,48,No
L007201,C01135,B006,Auto Loan,2024-06-10 0:00:00,9646798,2558361,7.13,98587,139,Yes
L007202,C00393,B006,Personal Loan,2023-10-28 0:00:00,8462998,2012502,7.4,49068,104,Yes
L007203,C02045,B001,Personal Loan,2025-05-13 0:00:00,4560332,3386623,8.6,58102,142,Yes
L007204,C02864,B005,Home Loan,2025-05-08 0:00:00,7985957,5037221,12.41,45062,41,No
L007205,C02494,B007,Personal Loan,2024-05-31 0:00:00,5740885,2382977,16.18,12826,6,No
L007206,C00375,B006,Home Loan,2023-06-30 0:00:00,8398121,7231091,10.74,19709,40,No
L007207,C01391,B004,Auto Loan,2025-01-08 0:00:00,4398328,2453291,14.06,38841,70,No
L007208,C02732,B007,Home Loan,2025-12-15 0:00:00,6248609,6172663,17.87,33644,48,No
L007209,C00592,B008,Auto Loan,2024-08-13 0:00:00,9150278,7672839,14.65,50813,55,No
L007210,C01831,B002,Auto Loan,2023-11-07 0:00:00,1490463,1244602,17.91,13549,53,No
L007211,C02118,B002,Home Loan,2025-03-31 0:00:00,9499266,4623654,16.88,84985,41,No
L007212,C00366,B003,Home Loan,2025-10-26 0:00:00,1623429,446682,10.82,5170,105,Yes
L007213,C00691,B002,Business Loan,2025-10-25 0:00:00,7484060,5720567,14.05,90001,34,No
L007214,C01742,B003,Business Loan,2023-07-11 0:00:00,8350923,3299480,14.75,50316,136,Yes
L007215,C00016,B004,Home Loan,2025-12-14 0:00:00,1659713,779164,12.04,41428,37,No
L007216,C01519,B008,Auto Loan,2025-01-05 0:00:00,3756343,2361001,16.4,19679,32,No
L007217,C02232,B004,Business Loan,2023-11-15 0:00:00,1881233,525347,7.72,65054,110,Yes
L007218,C02741,B005,Business Loan,2024-11-05 0:00:00,8822010,6090770,12.08,92383,65,No
L007219,C02109,B005,Business Loan,2025-04-18 0:00:00,2598083,1645341,17.48,35973,86,No
L007220,C01379,B004,Business Loan,2023-04-19 0:00:00,5949880,5798137,11.09,36217,111,Yes
L007221,C00470,B006,Auto Loan,2024-05-14 0:00:00,6089848,5373775,13.92,6870,140,Yes
L007222,C01292,B003,Business Loan,2023-09-14 0:00:00,8743845,3773592,14.69,47700,6,No
L007223,C02979,B004,Business Loan,2023-04-14 0:00:00,8398827,2439999,12.47,83556,49,No
L007224,C01516,B006,Auto Loan,2023-12-31 0:00:00,4645756,4126033,11.01,88764,91,Yes
L007225,C00994,B007,Auto Loan,2023-04-07 0:00:00,7376208,5655581,17.47,114437,97,Yes
L007226,C00333,B007,Home Loan,2023-08-14 0:00:00,7178424,4055637,7.51,6670,145,Yes
L007227,C01567,B004,Auto Loan,2023-06-24 0:00:00,9438641,6014141,8.03,16952,142,Yes
L007228,C00032,B007,Business Loan,2023-05-28 0:00:00,4260426,3666768,8.21,80665,107,Yes
L007229,C01801,B007,Business Loan,2023-12-28 0:00:00,2911041,2521351,7.66,48022,67,No
L007230,C02286,B004,Personal Loan,2024-09-20 0:00:00,9809814,3104887,8.82,108654,61,No
L007231,C02765,B008,Personal Loan,2024-12-04 0:00:00,6058755,1277804,13.38,109786,149,Yes
L007232,C01452,B001,Auto Loan,2025-01-18 0:00:00,5588558,4169990,8.75,41332,112,Yes
L007233,C01481,B002,Home Loan,2023-04-05 0:00:00,1712020,680341,12.08,14804,144,Yes
L007234,C02771,B005,Auto Loan,2024-11-30 0:00:00,9820441,6295404,7.72,60111,50,No
L007235,C02280,B004,Personal Loan,2023-07-12 0:00:00,746943,709756,12.65,18914,141,Yes
L007236,C00376,B008,Personal Loan,2023-08-29 0:00:00,2262012,2167805,8.78,30639,22,No
L007237,C02512,B005,Business Loan,2023-09-20 0:00:00,5690914,1285329,10.17,30343,141,Yes
L007238,C02546,B002,Business Loan,2025-05-02 0:00:00,9028810,2849054,13.06,69576,129,Yes
L007239,C01097,B001,Business Loan,2025-07-02 0:00:00,4725076,3265734,13.95,8181,93,Yes
L007240,C00865,B004,Personal Loan,2023-08-27 0:00:00,3125304,2727481,8.51,119835,138,Yes
L007241,C01547,B003,Business Loan,2025-01-26 0:00:00,2851600,1515307,14.29,58147,140,Yes
L007242,C01840,B002,Auto Loan,2025-04-25 0:00:00,4998136,2142535,12.56,57887,35,No
L007243,C00051,B004,Business Loan,2023-02-12 0:00:00,4531623,3379831,8.62,10037,115,Yes
L007244,C01211,B001,Personal Loan,2024-01-07 0:00:00,6640146,4784423,14.64,84654,27,No
L007245,C00992,B006,Business Loan,2023-07-30 0:00:00,1604994,613394,9.45,79874,62,No
L007246,C01734,B006,Business Loan,2025-02-06 0:00:00,7610653,6928488,15.9,75755,39,No
L007247,C00215,B007,Personal Loan,2023-11-24 0:00:00,6939918,6933044,14.79,103758,53,No
L007248,C00442,B006,Business Loan,2024-05-04 0:00:00,8053349,4484486,12.48,30118,78,No
L007249,C01681,B007,Auto Loan,2025-10-07 0:00:00,267059,153918,11.78,119947,15,No
L007250,C00944,B001,Business Loan,2025-12-15 0:00:00,2125826,1224200,10.52,44304,144,Yes
L007251,C01420,B007,Business Loan,2023-10-20 0:00:00,361155,177754,7.24,44094,23,No
L007252,C02371,B008,Auto Loan,2023-06-15 0:00:00,6262850,1972827,15.29,10060,149,Yes
L007253,C01039,B002,Home Loan,2023-07-01 0:00:00,7090615,1507922,17.95,12077,145,Yes
L007254,C00356,B002,Personal Loan,2025-01-28 0:00:00,8425565,6644045,11.26,4008,136,Yes
L007255,C01716,B008,Business Loan,2023-11-19 0:00:00,9218847,2601956,12.36,23852,100,Yes
L007256,C02909,B003,Home Loan,2023-10-17 0:00:00,8660551,3857365,8.93,46680,36,No
L007257,C00538,B001,Business Loan,2023-04-12 0:00:00,5438716,4893435,9.88,117614,144,Yes
L007258,C00059,B004,Home Loan,2023-07-21 0:00:00,431086,143490,8.7,56131,63,No
L007259,C02256,B007,Personal Loan,2024-12-28 0:00:00,3976535,1813311,16.13,3153,137,Yes
L007260,C01944,B008,Personal Loan,2025-11-12 0:00:00,9612949,5284489,15.98,89909,78,No
L007261,C01666,B008,Home Loan,2025-07-06 0:00:00,4748996,2403402,11.94,47292,29,No
L007262,C00642,B005,Business Loan,2024-06-26 0:00:00,8113192,4011308,15.11,95938,35,No
L007263,C02168,B003,Business Loan,2023-10-18 0:00:00,1935090,821736,11.37,90659,38,No
L007264,C02826,B008,Auto Loan,2024-08-23 0:00:00,3167875,1048795,13.83,33081,120,Yes
L007265,C01894,B002,Auto Loan,2023-05-01 0:00:00,9291565,6016867,12.08,103543,31,No
L007266,C01286,B007,Business Loan,2023-07-11 0:00:00,6624880,5177976,12.43,4749,79,No
L007267,C01306,B004,Home Loan,2024-04-06 0:00:00,5912018,2031291,12.24,7056,145,Yes
L007268,C00223,B008,Home Loan,2024-07-07 0:00:00,4529793,2331838,14,94899,37,No
L007269,C01193,B006,Auto Loan,2025-08-13 0:00:00,8512936,6410507,13.13,67626,6,No
L007270,C01858,B007,Auto Loan,2023-03-18 0:00:00,3644471,2569942,17.53,92498,17,No
L007271,C01973,B007,Personal Loan,2024-12-02 0:00:00,159715,140431,14.45,18884,77,No
L007272,C01027,B005,Auto Loan,2023-01-09 0:00:00,702397,503538,10.5,50455,122,Yes
L007273,C01932,B004,Home Loan,2025-04-04 0:00:00,3662708,1759920,12.07,70874,73,No
L007274,C00929,B001,Personal Loan,2024-09-23 0:00:00,8399236,4802786,12,119913,81,No
L007275,C02040,B003,Business Loan,2025-02-13 0:00:00,4996494,4162298,11.8,38982,131,Yes
L007276,C00938,B008,Business Loan,2023-05-21 0:00:00,2975135,2533521,12.55,17103,17,No
L007277,C01479,B002,Business Loan,2025-02-14 0:00:00,6027206,5159053,10.18,41273,29,No
L007278,C02087,B008,Personal Loan,2025-12-11 0:00:00,8593178,6318511,17.28,90102,95,Yes
L007279,C01104,B007,Home Loan,2024-07-04 0:00:00,4449939,3167275,16.13,26085,64,No
L007280,C00228,B004,Business Loan,2025-03-31 0:00:00,4229950,2457836,7.48,30997,38,No
L007281,C01043,B006,Personal Loan,2025-05-21 0:00:00,1938202,1317772,11.52,28514,35,No
L007282,C00489,B001,Personal Loan,2024-06-07 0:00:00,1885910,868422,11.74,58526,18,No
L007283,C00936,B007,Personal Loan,2023-11-26 0:00:00,6686445,3281248,8.94,61985,121,Yes
L007284,C02457,B004,Business Loan,2023-07-05 0:00:00,3003538,1543307,15.05,37023,74,No
L007285,C02530,B002,Business Loan,2024-09-21 0:00:00,222069,210551,12.22,91249,142,Yes
L007286,C03000,B005,Personal Loan,2025-12-26 0:00:00,5532852,1655474,8.31,25633,75,No
L007287,C00492,B002,Business Loan,2025-06-26 0:00:00,9443475,6509025,14.17,93238,112,Yes
L007288,C01663,B004,Business Loan,2025-06-24 0:00:00,7356929,2769514,12.67,67580,117,Yes
L007289,C01377,B006,Personal Loan,2023-10-22 0:00:00,322917,168767,17.82,49657,80,No
L007290,C01863,B006,Business Loan,2024-01-21 0:00:00,1773803,1130708,10.38,24091,30,No
L007291,C00919,B008,Personal Loan,2024-07-12 0:00:00,2247811,469666,7.59,95365,95,Yes
L007292,C00998,B006,Business Loan,2024-04-10 0:00:00,1494732,389366,12.14,16177,9,No
L007293,C00876,B004,Personal Loan,2023-04-06 0:00:00,1228027,467871,16.17,10118,127,Yes
L007294,C00569,B008,Auto Loan,2024-06-18 0:00:00,1189282,752064,15.37,32570,90,No
L007295,C01414,B001,Home Loan,2024-03-11 0:00:00,5795646,4773063,12.43,5027,124,Yes
L007296,C00054,B006,Personal Loan,2023-07-19 0:00:00,5174396,3058776,7.26,77370,53,No
L007297,C02631,B002,Home Loan,2023-09-13 0:00:00,7472993,3210281,15.1,100393,30,No
L007298,C00111,B004,Home Loan,2024-02-13 0:00:00,2911329,1354781,11.49,32304,4,No
L007299,C01669,B001,Home Loan,2025-07-05 0:00:00,4134081,4007593,14.7,91974,84,No
L007300,C01816,B002,Business Loan,2023-01-11 0:00:00,501230,196325,13.91,6017,100,Yes
L007301,C02784,B005,Personal Loan,2023-07-28 0:00:00,1705696,851465,11.59,102340,82,No
L007302,C02287,B003,Home Loan,2025-09-10 0:00:00,1445948,1027491,10.57,119512,49,No
L007303,C01186,B001,Business Loan,2023-06-18 0:00:00,6541572,3205680,17.83,90435,38,No
L007304,C01993,B003,Personal Loan,2024-01-05 0:00:00,5546935,2599515,15.74,69754,79,No
L007305,C01232,B007,Business Loan,2023-01-10 0:00:00,3785154,1944622,9.31,89597,103,Yes
L007306,C02867,B001,Personal Loan,2023-04-14 0:00:00,8470715,5243174,9.94,14420,60,No
L007307,C01074,B004,Personal Loan,2023-04-12 0:00:00,9348475,9272393,15.26,27404,21,No
L007308,C00753,B007,Auto Loan,2024-05-08 0:00:00,4796265,3199968,16.36,5887,7,No
L007309,C01611,B008,Home Loan,2024-11-03 0:00:00,8882812,7346403,10.57,85807,124,Yes
L007310,C01141,B005,Auto Loan,2023-07-22 0:00:00,8866670,5792776,10.29,112698,19,No
L007311,C02673,B005,Business Loan,2025-04-22 0:00:00,7291943,4267236,16.23,58146,112,Yes
L007312,C01314,B003,Business Loan,2023-05-16 0:00:00,5146208,5121447,17.11,60641,44,No
L007313,C01971,B004,Home Loan,2023-11-01 0:00:00,9687763,3564225,15.71,39351,101,Yes
L007314,C02351,B005,Personal Loan,2025-06-02 0:00:00,1828490,1420634,13.74,100437,20,No
L007315,C01400,B004,Personal Loan,2024-06-28 0:00:00,3567755,759741,11.48,25786,125,Yes
L007316,C00323,B007,Home Loan,2023-12-19 0:00:00,8347840,5467145,9.21,24033,31,No
L007317,C01374,B008,Home Loan,2024-06-01 0:00:00,9275979,2252546,10.41,26382,105,Yes
L007318,C00148,B008,Personal Loan,2024-02-28 0:00:00,1883432,679740,11.5,7275,120,Yes
L007319,C01537,B001,Business Loan,2024-02-28 0:00:00,7258377,4141438,7.72,11947,73,No
L007320,C02296,B008,Home Loan,2023-04-03 0:00:00,7263639,6276438,10.21,15057,33,No
L007321,C01725,B004,Personal Loan,2025-03-12 0:00:00,723908,510880,8.68,67508,121,Yes
L007322,C00343,B008,Personal Loan,2024-10-09 0:00:00,7078632,5768902,17.05,17412,29,No
L007323,C02442,B002,Personal Loan,2023-11-03 0:00:00,7040276,5033641,9.53,109369,72,No
L007324,C01228,B008,Auto Loan,2024-12-10 0:00:00,8631736,6235929,9.92,109186,94,Yes
L007325,C01279,B008,Business Loan,2023-01-24 0:00:00,3952047,2663144,13.15,118226,40,No
L007326,C02967,B002,Business Loan,2024-06-19 0:00:00,4451741,4350845,11.85,84451,21,No
L007327,C01221,B006,Auto Loan,2023-08-21 0:00:00,3671337,2767827,13.9,108030,97,Yes
L007328,C00790,B003,Business Loan,2025-03-29 0:00:00,5835100,4238242,14.6,20015,136,Yes
L007329,C01085,B002,Personal Loan,2023-08-12 0:00:00,5775642,3076467,14.39,77188,137,Yes
L007330,C02458,B005,Business Loan,2025-12-22 0:00:00,7820152,3670133,11.18,12643,1,No
L007331,C01502,B005,Personal Loan,2024-03-26 0:00:00,3860852,1291760,17.97,65499,66,No
L007332,C00297,B006,Home Loan,2023-01-03 0:00:00,2330719,1556336,10.84,104935,41,No
L007333,C02951,B003,Home Loan,2025-07-24 0:00:00,3932025,3621418,8,40082,53,No
L007334,C00288,B006,Home Loan,2025-06-24 0:00:00,5169326,2442907,17.57,109890,80,No
L007335,C02677,B003,Business Loan,2025-08-30 0:00:00,2026663,825415,17.51,56242,121,Yes
L007336,C01470,B007,Auto Loan,2023-10-19 0:00:00,4567619,2105299,12.23,65290,84,No
L007337,C01178,B005,Home Loan,2024-08-05 0:00:00,9416834,4104200,15.75,49098,121,Yes
L007338,C01775,B004,Home Loan,2023-11-03 0:00:00,3181449,3028757,7.33,50737,56,No
L007339,C01584,B007,Business Loan,2025-11-23 0:00:00,4567400,3908941,7.56,109485,131,Yes
L007340,C02624,B001,Business Loan,2025-07-09 0:00:00,3972085,3468836,17.22,96391,114,Yes
L007341,C00576,B002,Personal Loan,2025-03-06 0:00:00,1601269,611212,7.41,32802,56,No
L007342,C01626,B005,Personal Loan,2024-09-27 0:00:00,7154839,5426100,16.24,11107,95,Yes
L007343,C00382,B002,Auto Loan,2024-03-31 0:00:00,8923142,5851245,13.88,50738,67,No
L007344,C02895,B004,Auto Loan,2024-10-20 0:00:00,4010509,3106083,11.4,88188,3,No
L007345,C02739,B008,Home Loan,2024-02-02 0:00:00,1064148,827317,14.53,89159,107,Yes
L007346,C02164,B001,Personal Loan,2025-04-12 0:00:00,3174200,2536011,15.12,85730,112,Yes
L007347,C00549,B006,Business Loan,2025-10-07 0:00:00,4445874,3987462,13.64,61508,91,Yes
L007348,C00566,B008,Personal Loan,2023-09-19 0:00:00,3488268,1782172,10.63,111819,29,No
L007349,C02279,B004,Business Loan,2025-11-02 0:00:00,1976579,638280,12.78,75178,43,No
L007350,C01808,B006,Auto Loan,2023-05-12 0:00:00,7652791,6390229,12.56,115862,91,Yes
L007351,C02386,B002,Auto Loan,2023-09-21 0:00:00,1491948,676037,9.47,39839,41,No
L007352,C02538,B004,Business Loan,2024-03-25 0:00:00,4919065,4130663,7.99,51598,113,Yes
L007353,C01442,B003,Home Loan,2023-10-17 0:00:00,2774522,1042915,12.1,14124,31,No
L007354,C01404,B006,Auto Loan,2025-04-17 0:00:00,6208963,4582457,10.7,26164,25,No
L007355,C02418,B005,Auto Loan,2024-02-08 0:00:00,4969502,4241180,17.69,109201,37,No
L007356,C00300,B005,Auto Loan,2025-12-13 0:00:00,2358766,1410490,9.85,99013,118,Yes
L007357,C00382,B001,Auto Loan,2023-02-16 0:00:00,7773735,6496692,14.93,85620,40,No
L007358,C02245,B001,Business Loan,2025-05-05 0:00:00,1630181,1212177,17.03,86987,71,No
L007359,C02878,B008,Business Loan,2024-08-25 0:00:00,1910853,1648700,7.83,50343,8,No
L007360,C00715,B001,Personal Loan,2023-12-30 0:00:00,9118217,8577219,17.1,91927,19,No
L007361,C02519,B003,Home Loan,2025-12-18 0:00:00,2293678,1094070,9.93,27623,77,No
L007362,C00694,B002,Business Loan,2025-02-20 0:00:00,832839,268622,7.51,107492,67,No
L007363,C02281,B006,Personal Loan,2023-03-12 0:00:00,6547074,3615163,16,71680,11,No
L007364,C00920,B002,Business Loan,2025-01-25 0:00:00,6522073,3290205,12.37,65458,125,Yes
L007365,C02334,B003,Business Loan,2024-12-29 0:00:00,5827492,1303132,16.64,38286,31,No
L007366,C00959,B004,Personal Loan,2024-03-09 0:00:00,286407,122518,9.77,93611,15,No
L007367,C00174,B007,Personal Loan,2025-02-07 0:00:00,3427905,2075347,7.88,42115,110,Yes
L007368,C00937,B008,Personal Loan,2024-07-14 0:00:00,8400742,5656765,10.6,118739,75,No
L007369,C00715,B007,Home Loan,2024-06-13 0:00:00,8858078,4438038,13.38,39027,83,No
L007370,C00050,B001,Personal Loan,2025-04-28 0:00:00,9022696,4343456,8.14,117518,122,Yes
L007371,C00144,B005,Business Loan,2023-12-11 0:00:00,3425163,1358793,8.13,46978,80,No
L007372,C02762,B001,Auto Loan,2023-09-10 0:00:00,8221867,7453168,11.5,70021,90,No
L007373,C02768,B008,Auto Loan,2025-10-20 0:00:00,2722722,1191343,14.2,82023,14,No
L007374,C01259,B001,Home Loan,2023-01-02 0:00:00,2275094,997687,11.06,5749,57,No
L007375,C02470,B007,Personal Loan,2024-11-25 0:00:00,450105,265989,10.34,62951,61,No
L007376,C00246,B007,Home Loan,2025-09-14 0:00:00,4031258,1975495,11.39,7080,119,Yes
L007377,C00399,B004,Home Loan,2023-11-04 0:00:00,9789749,2487578,16.19,57193,122,Yes
L007378,C02675,B007,Personal Loan,2025-05-02 0:00:00,2790461,2387710,12.09,116389,15,No
L007379,C00881,B008,Personal Loan,2024-08-03 0:00:00,2558754,1426692,12.23,50040,6,No
L007380,C02160,B002,Home Loan,2023-03-11 0:00:00,6960128,4555899,11.57,47261,127,Yes
L007381,C02401,B007,Business Loan,2024-05-21 0:00:00,5584065,3298698,12.4,103131,130,Yes
L007382,C00442,B008,Auto Loan,2024-10-21 0:00:00,8107584,6076796,14.35,36070,112,Yes
L007383,C00721,B008,Personal Loan,2023-06-06 0:00:00,2812607,2780801,14.17,30886,36,No
L007384,C01741,B003,Auto Loan,2023-01-21 0:00:00,1983440,1659196,15.07,21876,29,No
L007385,C00239,B003,Auto Loan,2024-12-28 0:00:00,9694583,9614529,11,59631,38,No
L007386,C02738,B008,Business Loan,2023-09-07 0:00:00,3746584,2620788,17.85,42956,25,No
L007387,C02256,B003,Auto Loan,2024-02-29 0:00:00,6492113,3174415,16.23,20009,88,No
L007388,C00561,B005,Auto Loan,2024-07-09 0:00:00,6014562,1319927,13.48,83113,68,No
L007389,C01656,B008,Auto Loan,2023-06-08 0:00:00,6356090,5977141,14.6,72245,132,Yes
L007390,C00268,B003,Business Loan,2023-05-27 0:00:00,1910179,1435782,10.48,94889,98,Yes
L007391,C01998,B007,Home Loan,2023-10-11 0:00:00,7517041,2413421,10.32,12275,13,No
L007392,C01433,B007,Auto Loan,2023-11-24 0:00:00,8925149,4270044,17.33,67643,70,No
L007393,C01014,B008,Business Loan,2025-01-08 0:00:00,504985,371300,16.79,113815,40,No
L007394,C02201,B001,Personal Loan,2025-11-06 0:00:00,1507524,399367,12.13,117801,146,Yes
L007395,C00837,B002,Home Loan,2025-07-10 0:00:00,7932758,3805696,14.37,17303,103,Yes
L007396,C00372,B002,Auto Loan,2024-12-06 0:00:00,9944084,6932336,11.21,41952,115,Yes
L007397,C01330,B003,Personal Loan,2025-05-28 0:00:00,6522505,4395387,17.77,19671,86,No
L007398,C02722,B006,Home Loan,2024-07-09 0:00:00,3854685,3654736,12.69,51083,15,No
L007399,C02845,B007,Personal Loan,2025-08-29 0:00:00,8983797,2376657,15.24,85203,30,No
L007400,C02355,B007,Auto Loan,2024-11-19 0:00:00,3758630,2762639,7.79,51387,117,Yes
L007401,C02874,B001,Auto Loan,2025-12-28 0:00:00,2184703,518339,16.51,106230,65,No
L007402,C01449,B005,Auto Loan,2024-09-21 0:00:00,3298345,2876050,17.49,103130,102,Yes
L007403,C02889,B005,Personal Loan,2023-02-27 0:00:00,3273604,1668020,12.19,55488,97,Yes
L007404,C01383,B003,Personal Loan,2023-04-13 0:00:00,5445320,3270727,8.67,10486,39,No
L007405,C02633,B004,Business Loan,2025-11-10 0:00:00,612029,436809,14.78,111115,143,Yes
L007406,C01298,B003,Auto Loan,2023-07-13 0:00:00,4154356,2548298,17.58,116318,18,No
L007407,C01321,B002,Auto Loan,2024-12-03 0:00:00,2993758,1227116,10.67,82504,88,No
L007408,C00313,B004,Home Loan,2023-07-19 0:00:00,5247322,2033680,13.25,98733,105,Yes
L007409,C00109,B004,Home Loan,2024-11-27 0:00:00,222397,153894,14.5,104898,101,Yes
L007410,C01984,B003,Business Loan,2023-05-24 0:00:00,7956726,4395322,15.05,119488,42,No
L007411,C01767,B007,Personal Loan,2024-05-23 0:00:00,3017303,2269220,12.53,24400,16,No
L007412,C01422,B006,Auto Loan,2023-07-29 0:00:00,7083132,2850148,15.32,33574,76,No
L007413,C01381,B004,Auto Loan,2024-07-01 0:00:00,9929780,3146858,13.85,113761,143,Yes
L007414,C01591,B005,Business Loan,2023-05-09 0:00:00,5141362,3135535,17.12,22089,137,Yes
L007415,C01052,B002,Auto Loan,2023-02-14 0:00:00,5395785,1903222,12.4,40628,17,No
L007416,C01196,B008,Auto Loan,2024-12-30 0:00:00,5835630,4296766,14.51,112623,128,Yes
