CustomerID,CustomerName,AgeGroup,Gender,Occupation,IncomeBand,RiskScore
C02945,Customer 2945,36-50,Female,Business,<5L,516
C02946,Customer 2946,50+,Female,Retired,>20L,550
C02947,Customer 2947,18-25,Male,Retired,10L-20L,671
C02948,Customer 2948,36-50,Male,Retired,10L-20L,832
C02949,Customer 2949,18-25,Male,Professional,5L-10L,807
C02950,Customer 2950,50+,Female,Retired,5L-10L,816
C02951,Customer 2951,36-50,Female,Professional,5L-10L,873
C02952,Customer 2952,36-50,Male,Retired,5L-10L,774
C02953,Customer 2953,18-25,Male,Retired,5L-10L,729
C02954,Customer 2954,50+,Female,Professional,10L-20L,732
C02955,Customer 2955,18-25,Female,Salaried,<5L,320
C02956,Customer 2956,18-25,Male,Professional,10L-20L,895
C02957,Customer 2957,26-35,Female,Business,10L-20L,354
C02958,Customer 2958,18-25,Male,Retired,<5L,834
C02959,Customer 2959,36-50,Male,Retired,10L-20L,887
C02960,Customer 2960,26-35,Male,Retired,>20L,427
C02961,Customer 2961,50+,Female,Retired,10L-20L,690
C02962,Customer 2962,26-35,Male,Professional,<5L,561
C02963,Customer 2963,26-35,Male,Professional,5L-10L,396
C02964,Customer 2964,26-35,Male,Business,<5L,432
C02965,Customer 2965,18-25,Female,Salaried,>20L,561
C02966,Customer 2966,18-25,Male,Business,>20L,427
C02967,Customer 2967,50+,Male,Retired,10L-20L,525
C02968,Customer 2968,36-50,Female,Business,>20L,540
C02969,Customer 2969,50+,Female,Retired,<5L,823
C02970,Customer 2970,18-25,Female,Retired,10L-20L,655
C02971,Customer 2971,18-25,Female,Retired,<5L,703
C02972,Customer 2972,26-35,Female,Business,10L-20L,620
C02973,Customer 2973,26-35,Male,Professional,<5L,844
C02974,Customer 2974,18-25,Male,Salaried,10L-20L,547
C02975,Customer 2975,50+,Female,Retired,<5L,315
C02976,Customer 2976,26-35,Female,Retired,5L-10L,574
C02977,Customer 2977,50+,Male,Business,10L-20L,547
C02978,Customer 2978,36-50,Male,Business,10L-20L,612
C02979,Customer 2979,18-25,Female,Business,5L-10L,880
C02980,Customer 2980,36-50,Male,Retired,>20L,581
C02981,Customer 2981,36-50,Male,Professional,5L-10L,714
C02982,Customer 2982,18-25,Male,Business,<5L,686
C02983,Customer 2983,18-25,Female,Professional,>20L,364
C02984,Customer 2984,50+,Male,Business,10L-20L,464
C02985,Customer 2985,18-25,Male,Retired,10L-20L,877
C02986,Customer 2986,26-35,Female,Professional,10L-20L,890
C02987,Customer 2987,18-25,Female,Salaried,5L-10L,640
C02988,Customer 2988,50+,Female,Retired,<5L,315
C02989,Customer 2989,18-25,Male,Salaried,10L-20L,329
C02990,Customer 2990,36-50,Male,Salaried,>20L,654
C02991,Customer 2991,50+,Female,Salaried,>20L,785
C02992,Customer 2992,36-50,Female,Retired,5L-10L,637
C02993,Customer 2993,26-35,Male,Retired,10L-20L,405
C02994,Customer 2994,36-50,Male,Business,10L-20L,782
C02995,Customer 2995,36-50,Female,Business,<5L,304
C02996,Customer 2996,50+,Female,Retired,<5L,539
C02997,Customer 2997,50+,Male,Retired,5L-10L,758
C02998,Customer 2998,36-50,Male,Professional,<5L,886
C02999,Customer 2999,50+,Male,Business,<5L,654
C03000,Customer 3000,26-35,Female,Business,<5L,574
