TransactionID,CustomerID,BranchID,Date,Amount,TransactionType,Channel
T0018995,C01407,B008,2023-11-17 0:00:00,1598869,Withdrawal,ATM
T0018996,C00837,B006,2024-12-07 0:00:00,464926,Transfer,ATM
T0018997,C02497,B004,2025-03-28 0:00:00,1282359,Deposit,Internet Banking
T0018998,C01346,B002,2023-11-28 0:00:00,951136,Withdrawal,Branch
T0018999,C01753,B008,2024-03-28 0:00:00,895851,Withdrawal,Mobile
T0019000,C01261,B002,2025-09-05 0:00:00,1464046,EMI Payment,Mobile
T0019001,C01553,B008,2023-11-20 0:00:00,83122,Deposit,ATM
T0019002,C02091,B004,2025-01-01 0:00:00,1076538,EMI Payment,Branch
T0019003,C01271,B007,2025-10-05 0:00:00,1002734,Withdrawal,Mobile
T0019004,C01342,B001,2024-08-18 0:00:00,1621857,Withdrawal,ATM
T0019005,C00512,B004,2025-01-14 0:00:00,332155,Deposit,Mobile
T0019006,C01331,B002,2023-08-15 0:00:00,363494,Deposit,Mobile
T0019007,C01980,B005,2023-03-28 0:00:00,361642,Transfer,Internet Banking
T0019008,C02349,B004,2023-08-03 0:00:00,49401,Withdrawal,Mobile
T0019009,C01745,B004,2023-10-24 0:00:00,960009,Transfer,ATM
T0019010,C00740,B007,2024-09-25 0:00:00,627817,Withdrawal,Internet Banking
T0019011,C00392,B006,2023-09-22 0:00:00,1565018,EMI Payment,Mobile
T0019012,C00775,B008,2025-08-26 0:00:00,739670,Withdrawal,Internet Banking
T0019013,C01034,B006,2023-02-04 0:00:00,125105,Withdrawal,Mobile
T0019014,C02430,B008,2025-12-08 0:00:00,501443,Withdrawal,Internet Banking
T0019015,C02840,B005,2025-03-29 0:00:00,1091700,Withdrawal,ATM
T0019016,C02116,B007,2023-01-02 0:00:00,807094,Deposit,Branch
T0019017,C01490,B003,2024-01-28 0:00:00,548949,EMI Payment,ATM
T0019018,C01600,B002,2023-12-11 0:00:00,8714,Withdrawal,Internet Banking
T0019019,C01722,B001,2025-07-29 0:00:00,1870986,EMI Payment,Branch
T0019020,C01257,B001,2024-03-06 0:00:00,1214861,Deposit,Internet Banking
T0019021,C02053,B005,2024-06-29 0:00:00,1915172,Transfer,Branch
T0019022,C02925,B008,2024-05-09 0:00:00,482042,Deposit,ATM
T0019023,C02359,B007,2024-12-31 0:00:00,1431879,Deposit,Internet Banking
T0019024,C01335,B008,2024-11-28 0:00:00,194990,Transfer,Mobile
T0019025,C00053,B007,2025-04-17 0:00:00,706692,Withdrawal,Internet Banking
T0019026,C00350,B003,2025-05-04 0:00:00,1586760,Transfer,Internet Banking
T0019027,C02091,B004,2025-10-05 0:00:00,263547,Transfer,Mobile
T0019028,C01707,B006,2024-02-12 0:00:00,828055,EMI Payment,Mobile
T0019029,C00113,B005,2025-10-07 0:00:00,1130537,Withdrawal,Internet Banking
T0019030,C00775,B005,2025-05-03 0:00:00,351592,EMI Payment,Branch
T0019031,C00308,B004,2025-11-02 0:00:00,1044681,EMI Payment,Branch
T0019032,C00448,B006,2025-05-29 0:00:00,410603,Transfer,Internet Banking
T0019033,C00722,B002,2024-07-04 0:00:00,1364220,Withdrawal,Branch
T0019034,C01776,B005,2025-03-27 0:00:00,35976,Withdrawal,Branch
T0019035,C00025,B002,2025-02-27 0:00:00,168497,EMI Payment,Mobile
T0019036,C02784,B006,2023-12-23 0:00:00,143736,EMI Payment,ATM
T0019037,C00302,B001,2025-07-22 0:00:00,40619,EMI Payment,Branch
T0019038,C02961,B003,2025-12-11 0:00:00,1527434,Deposit,Mobile
T0019039,C01889,B006,2025-09-02 0:00:00,1040445,Transfer,Mobile
T0019040,C01391,B005,2024-04-30 0:00:00,762031,Withdrawal,Branch
T0019041,C00745,B002,2023-12-05 0:00:00,572461,Withdrawal,ATM
T0019042,C01253,B004,2024-09-06 0:00:00,1762953,Transfer,ATM
T0019043,C01049,B007,2024-08-03 0:00:00,1486688,Withdrawal,ATM
T0019044,C01217,B004,2023-04-29 0:00:00,283244,Withdrawal,Branch
T0019045,C01770,B006,2024-12-16 0:00:00,1041645,EMI Payment,Branch
T0019046,C01027,B002,2024-11-25 0:00:00,515098,Withdrawal,Mobile
T0019047,C02395,B004,2025-09-09 0:00:00,494552,Deposit,Branch
T0019048,C00996,B004,2024-08-15 0:00:00,1836244,EMI Payment,Internet Banking
T0019049,C00171,B006,2024-09-12 0:00:00,1888159,EMI Payment,Internet Banking
T0019050,C01299,B005,2025-02-12 0:00:00,965385,Deposit,Internet Banking
T0019051,C00558,B003,2023-06-13 0:00:00,322583,EMI Payment,ATM
T0019052,C00286,B003,2023-03-11 0:00:00,768254,Withdrawal,Internet Banking
T0019053,C02615,B008,2024-12-17 0:00:00,566007,Deposit,Internet Banking
T0019054,C00676,B001,2024-02-04 0:00:00,991074,Withdrawal,Mobile
T0019055,C02916,B005,2024-12-23 0:00:00,57508,EMI Payment,Mobile
T0019056,C00942,B007,2025-10-11 0:00:00,671284,Transfer,Branch
T0019057,C02601,B002,2025-01-30 0:00:00,565588,Withdrawal,Internet Banking
T0019058,C01835,B004,2024-09-16 0:00:00,1928687,Transfer,ATM
T0019059,C02213,B001,2023-10-17 0:00:00,1061706,Deposit,Mobile
T0019060,C01300,B006,2023-02-06 0:00:00,610199,Withdrawal,Branch
T0019061,C00241,B004,2023-06-20 0:00:00,1988636,EMI Payment,Branch
T0019062,C01998,B007,2023-01-27 0:00:00,1497281,Transfer,Mobile
T0019063,C01435,B007,2025-05-22 0:00:00,1829846,Withdrawal,Branch
T0019064,C01482,B003,2023-10-28 0:00:00,1638765,Withdrawal,Mobile
T0019065,C00044,B007,2023-01-29 0:00:00,1027289,Withdrawal,ATM
T0019066,C01106,B004,2025-06-05 0:00:00,291555,Transfer,Mobile
T0019067,C02111,B005,2023-11-01 0:00:00,890756,EMI Payment,Branch
T0019068,C00203,B004,2024-01-22 0:00:00,1266134,Withdrawal,Branch
T0019069,C00032,B006,2025-10-29 0:00:00,1647169,Deposit,Internet Banking
T0019070,C00933,B003,2024-08-06 0:00:00,1396536,Withdrawal,Internet Banking
T0019071,C02083,B001,2025-04-14 0:00:00,1677161,Transfer,Branch
T0019072,C01048,B005,2024-12-27 0:00:00,63302,Deposit,Mobile
T0019073,C02981,B002,2025-12-09 0:00:00,594549,Withdrawal,ATM
T0019074,C00482,B003,2025-05-28 0:00:00,672512,Transfer,Branch
T0019075,C01707,B004,2025-10-30 0:00:00,669606,EMI Payment,Branch
T0019076,C01211,B004,2023-07-26 0:00:00,292447,Transfer,Internet Banking
T0019077,C02174,B008,2023-06-21 0:00:00,76248,Deposit,Branch
T0019078,C01114,B003,2024-06-12 0:00:00,520055,Transfer,ATM
T0019079,C00962,B003,2025-02-11 0:00:00,744216,Transfer,Branch
T0019080,C02947,B004,2025-12-30 0:00:00,1404427,Deposit,Mobile
T0019081,C01332,B007,2025-07-15 0:00:00,108374,EMI Payment,Mobile
T0019082,C02110,B005,2023-05-26 0:00:00,226808,Withdrawal,ATM
T0019083,C02590,B003,2023-10-13 0:00:00,614253,Transfer,Branch
T0019084,C01126,B007,2024-03-11 0:00:00,1339067,Transfer,ATM
T0019085,C00682,B008,2024-01-08 0:00:00,1312050,EMI Payment,ATM
T0019086,C02545,B001,2024-08-01 0:00:00,1205321,Deposit,Internet Banking
T0019087,C01558,B002,2025-12-13 0:00:00,225878,Withdrawal,Mobile
T0019088,C02919,B007,2023-06-12 0:00:00,637068,EMI Payment,Mobile
T0019089,C01554,B002,2025-03-10 0:00:00,1008902,EMI Payment,Internet Banking
T0019090,C01169,B001,2024-01-17 0:00:00,1498583,Deposit,ATM
T0019091,C02663,B004,2023-05-17 0:00:00,390883,Transfer,Internet Banking
T0019092,C02372,B001,2023-08-12 0:00:00,362538,Withdrawal,Branch
T0019093,C01022,B001,2023-04-01 0:00:00,1334551,EMI Payment,Branch
T0019094,C01162,B008,2023-03-13 0:00:00,1003744,EMI Payment,Branch
T0019095,C02497,B005,2024-12-03 0:00:00,1291907,EMI Payment,Internet Banking
T0019096,C02567,B005,2025-12-11 0:00:00,1813235,Transfer,Internet Banking
T0019097,C00987,B007,2023-07-24 0:00:00,517893,Deposit,ATM
T0019098,C01079,B007,2024-10-15 0:00:00,1707761,Deposit,Internet Banking
T0019099,C00458,B007,2025-10-26 0:00:00,1018270,Transfer,Mobile
T0019100,C01629,B002,2024-12-30 0:00:00,524760,Withdrawal,ATM
T0019101,C01784,B002,2023-02-09 0:00:00,724430,Withdrawal,Internet Banking
T0019102,C00389,B003,2023-06-10 0:00:00,1632451,Deposit,Internet Banking
T0019103,C02002,B006,2024-06-17 0:00:00,487676,EMI Payment,Branch
T0019104,C02683,B003,2024-12-25 0:00:00,1727076,Deposit,ATM
T0019105,C01644,B003,2023-04-17 0:00:00,179984,Transfer,ATM
T0019106,C01683,B003,2025-07-16 0:00:00,1455009,Withdrawal,Branch
T0019107,C02407,B006,2024-04-15 0:00:00,1394896,Transfer,Mobile
T0019108,C00902,B005,2025-01-11 0:00:00,1481398,EMI Payment,Branch
T0019109,C02238,B003,2025-08-23 0:00:00,977536,Transfer,Mobile
T0019110,C01135,B008,2025-11-08 0:00:00,134351,Transfer,Branch
T0019111,C00437,B002,2025-11-10 0:00:00,755404,Deposit,Mobile
T0019112,C00797,B004,2025-04-15 0:00:00,1242875,Deposit,Internet Banking
T0019113,C00834,B004,2024-10-13 0:00:00,1858479,Deposit,ATM
T0019114,C01904,B002,2023-04-12 0:00:00,1600122,EMI Payment,ATM
T0019115,C02604,B004,2024-02-17 0:00:00,241258,Withdrawal,Branch
T0019116,C00906,B001,2025-06-03 0:00:00,1170271,EMI Payment,ATM
T0019117,C01092,B004,2024-09-02 0:00:00,867685,EMI Payment,Branch
T0019118,C02258,B003,2023-09-26 0:00:00,1065144,Withdrawal,Branch
T0019119,C00756,B002,2024-11-22 0:00:00,830367,Withdrawal,Internet Banking
T0019120,C00557,B006,2024-04-07 0:00:00,159969,EMI Payment,Mobile
T0019121,C00256,B004,2025-06-07 0:00:00,1718617,Transfer,Mobile
T0019122,C01170,B005,2023-03-09 0:00:00,1230101,EMI Payment,Internet Banking
T0019123,C00370,B001,2025-12-16 0:00:00,626564,Withdrawal,Internet Banking
T0019124,C02804,B008,2023-09-08 0:00:00,1010170,Deposit,Mobile
T0019125,C00695,B005,2024-09-10 0:00:00,1787512,Transfer,Branch
T0019126,C00985,B004,2025-07-21 0:00:00,227825,Withdrawal,Internet Banking
T0019127,C01829,B008,2024-07-24 0:00:00,1041563,EMI Payment,ATM
T0019128,C01072,B002,2023-12-14 0:00:00,637135,EMI Payment,ATM
T0019129,C01156,B004,2023-02-03 0:00:00,360367,EMI Payment,Internet Banking
T0019130,C00183,B006,2025-05-05 0:00:00,309743,EMI Payment,Mobile
T0019131,C02600,B008,2025-09-07 0:00:00,290367,Deposit,Branch
T0019132,C01494,B008,2023-04-26 0:00:00,1725585,Transfer,ATM
T0019133,C01767,B003,2024-06-25 0:00:00,1405017,Withdrawal,Mobile
T0019134,C00327,B002,2024-12-18 0:00:00,1408078,Transfer,ATM
T0019135,C01088,B005,2023-06-22 0:00:00,1168479,Transfer,ATM
T0019136,C01518,B002,2023-05-02 0:00:00,1116084,Withdrawal,ATM
T0019137,C02635,B006,2025-09-12 0:00:00,130385,Transfer,Internet Banking
T0019138,C02890,B008,2023-10-29 0:00:00,1649130,Transfer,Internet Banking
T0019139,C01940,B004,2024-07-25 0:00:00,1749119,Withdrawal,Internet Banking
T0019140,C02879,B006,2024-10-15 0:00:00,1081974,Withdrawal,Mobile
T0019141,C02820,B001,2024-11-18 0:00:00,283072,Deposit,Internet Banking
T0019142,C00381,B003,2023-11-11 0:00:00,1107195,Transfer,Internet Banking
T0019143,C01160,B003,2023-03-14 0:00:00,1043195,Withdrawal,Branch
T0019144,C00761,B002,2024-03-05 0:00:00,496391,Withdrawal,Internet Banking
T0019145,C02920,B008,2024-06-14 0:00:00,964175,Transfer,Internet Banking
T0019146,C02349,B001,2025-02-22 0:00:00,1143625,EMI Payment,Internet Banking
T0019147,C00904,B002,2025-10-12 0:00:00,436719,Transfer,Internet Banking
T0019148,C00242,B008,2023-09-08 0:00:00,1766163,Transfer,Internet Banking
T0019149,C00721,B004,2024-02-24 0:00:00,928273,Transfer,Mobile
T0019150,C01193,B004,2023-07-26 0:00:00,1276618,Withdrawal,Internet Banking
T0019151,C01723,B003,2023-01-30 0:00:00,634759,Deposit,ATM
T0019152,C00715,B007,2024-12-15 0:00:00,1175368,EMI Payment,ATM
T0019153,C01338,B007,2023-09-01 0:00:00,1943055,Withdrawal,Branch
T0019154,C02142,B005,2023-01-26 0:00:00,1689974,EMI Payment,Branch
T0019155,C01464,B005,2023-02-07 0:00:00,515686,EMI Payment,ATM
T0019156,C02140,B002,2023-08-10 0:00:00,1356531,EMI Payment,ATM
T0019157,C01303,B001,2024-11-12 0:00:00,346372,Deposit,Branch
T0019158,C01342,B006,2023-08-18 0:00:00,232083,Withdrawal,ATM
T0019159,C02944,B007,2023-01-20 0:00:00,74368,Transfer,Internet Banking
T0019160,C02080,B003,2023-04-15 0:00:00,1316365,EMI Payment,Branch
T0019161,C00718,B001,2024-07-23 0:00:00,891753,Transfer,Internet Banking
T0019162,C00785,B004,2024-12-01 0:00:00,1258551,Withdrawal,Internet Banking
T0019163,C02979,B001,2025-06-25 0:00:00,935478,Withdrawal,ATM
T0019164,C00803,B007,2023-12-14 0:00:00,408219,EMI Payment,ATM
T0019165,C00438,B004,2025-06-17 0:00:00,89293,EMI Payment,Branch
T0019166,C01335,B005,2025-08-06 0:00:00,147115,Transfer,Branch
T0019167,C02907,B007,2023-10-31 0:00:00,1705239,Deposit,ATM
T0019168,C00237,B008,2025-08-24 0:00:00,1892674,EMI Payment,Mobile
T0019169,C00369,B006,2023-07-11 0:00:00,1093729,EMI Payment,Internet Banking
T0019170,C01444,B005,2023-05-22 0:00:00,1108548,EMI Payment,ATM
T0019171,C01035,B004,2023-01-12 0:00:00,642395,EMI Payment,Internet Banking
T0019172,C01157,B008,2025-01-10 0:00:00,778140,Transfer,Mobile
T0019173,C00329,B005,2025-05-25 0:00:00,1906684,Withdrawal,Mobile
T0019174,C01962,B005,2024-09-17 0:00:00,550637,Transfer,Branch
T0019175,C01686,B003,2024-04-26 0:00:00,1604543,Transfer,ATM
T0019176,C02603,B005,2025-01-28 0:00:00,1857717,Deposit,Branch
T0019177,C01281,B001,2024-06-23 0:00:00,1262402,Withdrawal,Internet Banking
T0019178,C01574,B006,2024-03-31 0:00:00,1822463,Transfer,Mobile
T0019179,C01128,B008,2025-07-15 0:00:00,783631,Transfer,Mobile
T0019180,C01797,B001,2023-09-25 0:00:00,533730,Withdrawal,Branch
T0019181,C00296,B004,2025-05-27 0:00:00,783306,Deposit,Branch
T0019182,C01794,B002,2023-05-22 0:00:00,351724,Withdrawal,Branch
T0019183,C00528,B007,2023-07-02 0:00:00,470025,Deposit,Branch
T0019184,C01268,B007,2024-07-01 0:00:00,1542149,EMI Payment,Branch
T0019185,C01483,B003,2023-06-21 0:00:00,609495,Withdrawal,Branch
T0019186,C01127,B008,2023-04-25 0:00:00,1994779,EMI Payment,Mobile
T0019187,C00967,B004,2025-01-24 0:00:00,966434,Transfer,Mobile
T0019188,C00023,B007,2024-08-30 0:00:00,1584006,Transfer,Mobile
T0019189,C00291,B002,2024-10-04 0:00:00,1067625,EMI Payment,Branch
T0019190,C01171,B001,2023-08-30 0:00:00,1442403,Deposit,Branch
T0019191,C00320,B001,2023-03-17 0:00:00,1709934,Deposit,Branch
T0019192,C02199,B004,2024-07-20 0:00:00,1171047,Withdrawal,Branch
T0019193,C01513,B003,2023-07-01 0:00:00,993876,Transfer,Branch
T0019194,C00162,B008,2025-02-20 0:00:00,1916848,Transfer,Mobile
T0019195,C02743,B003,2025-04-11 0:00:00,1714214,Transfer,Internet Banking
T0019196,C00137,B006,2023-12-03 0:00:00,1922229,EMI Payment,ATM
T0019197,C00846,B007,2024-12-22 0:00:00,169719,Withdrawal,Branch
T0019198,C00555,B005,2024-11-02 0:00:00,1860003,EMI Payment,ATM
T0019199,C02012,B008,2023-10-15 0:00:00,89999,Transfer,Mobile
T0019200,C02958,B002,2025-11-08 0:00:00,1586818,Deposit,Internet Banking
T0019201,C01082,B001,2024-12-27 0:00:00,1343710,Transfer,Internet Banking
T0019202,C02481,B005,2025-03-19 0:00:00,304649,Transfer,Branch
T0019203,C00570,B008,2023-05-16 0:00:00,1367673,Deposit,Branch
T0019204,C01431,B007,2025-10-15 0:00:00,23085,EMI Payment,Mobile
T0019205,C02450,B002,2023-06-09 0:00:00,496774,Transfer,Mobile
T0019206,C02721,B003,2024-09-13 0:00:00,1411434,Withdrawal,Internet Banking
T0019207,C01734,B002,2025-12-09 0:00:00,1458581,EMI Payment,Mobile
T0019208,C00607,B004,2023-10-03 0:00:00,115793,Transfer,Internet Banking
T0019209,C00820,B006,2025-11-29 0:00:00,1972464,Deposit,Mobile
T0019210,C00951,B008,2025-11-20 0:00:00,165990,Transfer,Mobile
T0019211,C02835,B004,2025-08-22 0:00:00,1496364,EMI Payment,Mobile
T0019212,C02207,B006,2025-03-31 0:00:00,718382,Transfer,Branch
T0019213,C01858,B006,2023-03-05 0:00:00,1342311,EMI Payment,Internet Banking
T0019214,C00068,B006,2023-01-10 0:00:00,572138,Transfer,Branch
T0019215,C00573,B008,2024-11-12 0:00:00,1110119,Deposit,Internet Banking
T0019216,C01677,B002,2025-10-03 0:00:00,135625,Transfer,Mobile
T0019217,C02926,B004,2024-01-24 0:00:00,293764,Withdrawal,Branch
T0019218,C01238,B007,2024-11-27 0:00:00,513163,Withdrawal,Mobile
T0019219,C00879,B008,2023-10-24 0:00:00,1926209,Withdrawal,ATM
T0019220,C00361,B001,2025-03-10 0:00:00,101799,Withdrawal,Mobile
T0019221,C01959,B005,2023-08-02 0:00:00,119862,Deposit,ATM
T0019222,C02793,B005,2024-10-07 0:00:00,1968123,Deposit,Internet Banking
T0019223,C00866,B004,2025-06-16 0:00:00,42888,Transfer,Internet Banking
T0019224,C00382,B002,2025-05-23 0:00:00,867062,EMI Payment,Mobile
T0019225,C00086,B001,2025-04-20 0:00:00,345290,Withdrawal,ATM
T0019226,C02652,B007,2023-06-09 0:00:00,597948,Transfer,ATM
T0019227,C02287,B007,2025-06-06 0:00:00,1173772,EMI Payment,Internet Banking
T0019228,C00312,B004,2025-09-08 0:00:00,509457,Deposit,Mobile
T0019229,C02919,B004,2025-01-09 0:00:00,1231237,Withdrawal,Internet Banking
T0019230,C00266,B004,2023-10-10 0:00:00,339011,Withdrawal,Mobile
T0019231,C02221,B005,2023-02-16 0:00:00,1537592,Transfer,Branch
T0019232,C01385,B003,2024-10-08 0:00:00,806778,Deposit,Internet Banking
T0019233,C02638,B006,2025-06-02 0:00:00,1366351,EMI Payment,Internet Banking
T0019234,C02738,B004,2023-01-15 0:00:00,1220049,EMI Payment,Branch
T0019235,C01289,B003,2025-09-04 0:00:00,190167,Withdrawal,Branch
T0019236,C01147,B003,2023-08-31 0:00:00,150457,Withdrawal,Branch
T0019237,C01022,B004,2024-07-27 0:00:00,1993926,Withdrawal,Internet Banking
T0019238,C01966,B006,2025-06-11 0:00:00,1060938,Transfer,Branch
T0019239,C00945,B004,2024-02-15 0:00:00,1543353,Transfer,ATM
T0019240,C01102,B004,2024-04-16 0:00:00,375402,Transfer,ATM
T0019241,C00242,B004,2023-11-08 0:00:00,392972,Withdrawal,ATM
T0019242,C02919,B005,2024-11-22 0:00:00,672507,Deposit,Mobile
T0019243,C02092,B007,2023-06-22 0:00:00,638427,EMI Payment,ATM
T0019244,C00092,B004,2024-09-23 0:00:00,121114,Transfer,Internet Banking
T0019245,C02816,B007,2023-12-31 0:00:00,893148,EMI Payment,Mobile
T0019246,C01144,B007,2025-08-16 0:00:00,1056878,Transfer,Branch
T0019247,C01397,B005,2025-12-02 0:00:00,1426910,EMI Payment,ATM
T0019248,C00516,B008,2025-10-24 0:00:00,647077,Transfer,Internet Banking
T0019249,C00614,B006,2024-07-27 0:00:00,1232785,EMI Payment,ATM
T0019250,C00495,B001,2025-08-17 0:00:00,434097,EMI Payment,Branch
T0019251,C01076,B001,2025-02-16 0:00:00,1666852,EMI Payment,Branch
T0019252,C00362,B005,2024-04-20 0:00:00,110300,Withdrawal,Internet Banking
T0019253,C02160,B002,2024-09-07 0:00:00,1195841,EMI Payment,Mobile
T0019254,C00189,B007,2025-10-14 0:00:00,74858,Withdrawal,Branch
T0019255,C02583,B004,2025-09-30 0:00:00,656312,Withdrawal,ATM
T0019256,C02676,B007,2023-06-11 0:00:00,853477,EMI Payment,Internet Banking
T0019257,C02435,B008,2023-05-14 0:00:00,800202,EMI Payment,Branch
T0019258,C00698,B004,2024-09-08 0:00:00,983474,Deposit,Branch
T0019259,C01712,B003,2024-07-23 0:00:00,77973,Withdrawal,Mobile
T0019260,C01540,B008,2023-06-07 0:00:00,1240299,Transfer,ATM
T0019261,C02227,B004,2024-08-29 0:00:00,1094865,Withdrawal,Branch
T0019262,C02055,B006,2025-09-22 0:00:00,756295,Withdrawal,ATM
T0019263,C00695,B002,2023-01-14 0:00:00,703471,Withdrawal,Mobile
T0019264,C02947,B005,2023-09-23 0:00:00,830797,EMI Payment,ATM
T0019265,C02824,B005,2023-10-06 0:00:00,1952382,Withdrawal,Internet Banking
T0019266,C00815,B005,2023-08-20 0:00:00,762715,Deposit,Mobile
T0019267,C00580,B005,2025-01-06 0:00:00,348253,EMI Payment,Internet Banking
T0019268,C00663,B004,2025-07-30 0:00:00,1577055,Deposit,ATM
T0019269,C00983,B004,2025-09-17 0:00:00,1571253,Transfer,Branch
T0019270,C00194,B007,2024-11-05 0:00:00,903589,EMI Payment,Mobile
T0019271,C00119,B002,2024-04-23 0:00:00,1332209,Transfer,Branch
T0019272,C01896,B001,2023-11-23 0:00:00,467641,Deposit,Mobile
T0019273,C00888,B003,2024-10-05 0:00:00,796535,Withdrawal,Mobile
T0019274,C00344,B005,2025-05-18 0:00:00,1889551,Transfer,Branch
T0019275,C02916,B002,2025-09-07 0:00:00,150544,Withdrawal,Internet Banking
T0019276,C00784,B001,2023-07-30 0:00:00,97405,Withdrawal,Mobile
T0019277,C01068,B007,2024-04-19 0:00:00,293504,Deposit,Branch
T0019278,C01922,B004,2023-09-19 0:00:00,778443,Withdrawal,ATM
T0019279,C02706,B002,2023-01-15 0:00:00,739793,Transfer,Branch
T0019280,C00545,B004,2023-02-02 0:00:00,1464703,Transfer,ATM
T0019281,C02091,B006,2025-05-16 0:00:00,809514,EMI Payment,Mobile
T0019282,C01476,B001,2023-02-12 0:00:00,1560144,Transfer,Branch
T0019283,C00504,B004,2023-08-06 0:00:00,1386637,EMI Payment,Internet Banking
T0019284,C00615,B002,2023-02-27 0:00:00,1304354,Transfer,Internet Banking
T0019285,C01554,B004,2023-07-06 0:00:00,515020,Deposit,Branch
T0019286,C02332,B008,2024-03-27 0:00:00,388670,Transfer,ATM
T0019287,C00148,B002,2023-05-27 0:00:00,549206,Withdrawal,Internet Banking
T0019288,C02973,B006,2024-03-20 0:00:00,254078,Deposit,Internet Banking
T0019289,C00958,B003,2024-12-15 0:00:00,405693,Withdrawal,Mobile
T0019290,C01389,B005,2023-09-02 0:00:00,1525472,EMI Payment,Branch
T0019291,C01957,B005,2024-03-03 0:00:00,556637,EMI Payment,Mobile
T0019292,C02847,B007,2023-08-14 0:00:00,735117,Withdrawal,Mobile
T0019293,C01019,B006,2023-04-04 0:00:00,321793,Withdrawal,Branch
T0019294,C00752,B004,2024-02-16 0:00:00,1759541,Transfer,Mobile
T0019295,C02179,B002,2025-11-21 0:00:00,1589031,EMI Payment,Branch
T0019296,C01482,B005,2025-02-15 0:00:00,811718,EMI Payment,ATM
T0019297,C00966,B004,2023-01-23 0:00:00,1161155,Withdrawal,Branch
T0019298,C01363,B005,2024-05-04 0:00:00,844234,EMI Payment,Mobile
T0019299,C02243,B005,2025-03-01 0:00:00,1791825,Transfer,ATM
T0019300,C01121,B002,2024-05-27 0:00:00,1059894,EMI Payment,Branch
T0019301,C01867,B006,2025-02-11 0:00:00,1635278,Withdrawal,ATM
T0019302,C01467,B002,2024-06-06 0:00:00,85940,Deposit,Branch
T0019303,C01912,B004,2025-04-28 0:00:00,326331,Transfer,Mobile
T0019304,C01428,B005,2023-09-01 0:00:00,399884,Deposit,Internet Banking
T0019305,C00635,B002,2023-05-16 0:00:00,1014975,Withdrawal,ATM
T0019306,C02641,B006,2024-04-18 0:00:00,1405771,Deposit,ATM
T0019307,C02142,B006,2025-02-04 0:00:00,555846,Deposit,Internet Banking
T0019308,C02042,B007,2024-11-30 0:00:00,794083,EMI Payment,ATM
T0019309,C01466,B005,2024-04-25 0:00:00,1582550,Transfer,Mobile
T0019310,C01502,B005,2023-01-14 0:00:00,1031162,Withdrawal,ATM
