AlertID,CustomerID,BranchID,Date,AlertType,AlertAmount,RiskRating,Status
A002061,C00887,B006,2023-09-17 0:00:00,Suspicious Activity,9724290,Medium,Under Review
A002062,C01156,B003,2024-08-16 0:00:00,Suspicious Activity,5139408,Low,Closed
A002063,C00444,B008,2025-09-06 0:00:00,IFTR,2654544,High,Closed
A002064,C02608,B008,2024-02-06 0:00:00,Suspicious Activity,5956027,Low,Open
A002065,C01331,B003,2023-10-11 0:00:00,CTR,6305093,Low,Under Review
A002066,C02261,B007,2024-09-15 0:00:00,IFTR,4417020,Medium,Closed
A002067,C00011,B005,2024-10-19 0:00:00,CTR,8839850,High,Under Review
A002068,C02163,B006,2025-09-05 0:00:00,IFTR,9019419,Low,Open
A002069,C01440,B006,2024-03-06 0:00:00,IFTR,8235073,Low,Closed
A002070,C01367,B004,2023-05-09 0:00:00,IFTR,3363185,Medium,Open
A002071,C02136,B004,2023-11-30 0:00:00,Structuring,9142430,Medium,Closed
A002072,C01300,B003,2025-04-10 0:00:00,Structuring,4260379,High,Under Review
A002073,C01863,B004,2024-03-20 0:00:00,CTR,8000395,High,Under Review
A002074,C01811,B001,2025-05-15 0:00:00,CTR,4132772,Low,Open
A002075,C00180,B002,2024-04-20 0:00:00,CTR,9085720,High,Under Review
A002076,C02541,B006,2025-12-29 0:00:00,Structuring,9195909,Low,Closed
A002077,C00662,B008,2023-03-28 0:00:00,IFTR,1526305,Low,Closed
A002078,C01570,B001,2023-10-11 0:00:00,IFTR,7309717,Medium,Closed
A002079,C00171,B004,2023-04-16 0:00:00,Suspicious Activity,6438984,Low,Under Review
A002080,C00067,B007,2023-10-30 0:00:00,IFTR,4557690,Low,Open
A002081,C00214,B007,2023-08-30 0:00:00,CTR,7535636,Medium,Closed
A002082,C02072,B002,2024-06-03 0:00:00,IFTR,8492918,Low,Under Review
A002083,C02553,B006,2023-06-04 0:00:00,CTR,5399691,Medium,Closed
A002084,C00352,B005,2025-04-18 0:00:00,IFTR,3423653,High,Closed
A002085,C02557,B008,2023-06-14 0:00:00,Structuring,9024420,Medium,Open
A002086,C00681,B004,2024-08-16 0:00:00,IFTR,1853340,Medium,Under Review
A002087,C02614,B005,2025-07-31 0:00:00,IFTR,3832289,Medium,Open
A002088,C00351,B005,2025-12-05 0:00:00,Structuring,798295,Low,Closed
A002089,C02500,B008,2025-05-07 0:00:00,Suspicious Activity,1488632,High,Under Review
A002090,C01820,B003,2023-12-24 0:00:00,Structuring,4288708,Medium,Under Review
A002091,C01819,B006,2024-02-07 0:00:00,Suspicious Activity,2136905,Low,Under Review
A002092,C00453,B003,2025-09-20 0:00:00,Suspicious Activity,9011825,High,Closed
A002093,C01208,B002,2023-03-13 0:00:00,CTR,2104053,Low,Closed
A002094,C02015,B007,2023-05-09 0:00:00,Suspicious Activity,3495549,Medium,Closed
A002095,C02580,B007,2024-12-20 0:00:00,CTR,8837336,Low,Closed
A002096,C00770,B003,2025-01-09 0:00:00,IFTR,2755535,High,Open
A002097,C01923,B005,2025-10-01 0:00:00,CTR,7971160,Low,Open
A002098,C01068,B004,2025-07-28 0:00:00,Suspicious Activity,3959383,Medium,Open
A002099,C00033,B008,2025-01-07 0:00:00,Structuring,2832163,Medium,Closed
A002100,C02180,B003,2023-05-13 0:00:00,IFTR,5996552,Low,Open
A002101,C01213,B006,2025-08-07 0:00:00,Suspicious Activity,2011660,Medium,Open
A002102,C00987,B006,2025-10-04 0:00:00,IFTR,9076681,Medium,Closed
A002103,C02818,B008,2023-04-19 0:00:00,IFTR,5870169,Medium,Closed
A002104,C02420,B007,2024-11-01 0:00:00,IFTR,9675783,Medium,Closed
A002105,C00869,B007,2023-01-23 0:00:00,CTR,6082182,Medium,Open
A002106,C00783,B002,2024-01-22 0:00:00,IFTR,3788279,High,Under Review
A002107,C01778,B008,2025-11-21 0:00:00,IFTR,860279,Medium,Closed
A002108,C01646,B002,2023-01-24 0:00:00,CTR,1190841,High,Under Review
A002109,C00367,B008,2025-01-18 0:00:00,Suspicious Activity,5856977,Medium,Closed
A002110,C02437,B007,2023-04-13 0:00:00,IFTR,3960235,Medium,Closed
A002111,C01430,B003,2024-05-26 0:00:00,CTR,5307660,Medium,Closed
A002112,C01657,B005,2023-06-09 0:00:00,Structuring,4364115,Medium,Open
A002113,C00815,B004,2025-11-19 0:00:00,Suspicious Activity,2399474,Medium,Open
A002114,C02131,B005,2024-12-18 0:00:00,Structuring,6943105,Medium,Open
A002115,C01630,B004,2023-03-25 0:00:00,Suspicious Activity,2988481,High,Under Review
A002116,C00661,B005,2023-05-02 0:00:00,CTR,2311209,Low,Open
A002117,C00121,B001,2024-08-11 0:00:00,IFTR,2499710,Low,Closed
A002118,C01286,B002,2023-05-05 0:00:00,Structuring,6922494,High,Open
A002119,C00399,B004,2024-04-13 0:00:00,Suspicious Activity,1221251,Medium,Closed
A002120,C00443,B001,2023-04-24 0:00:00,Structuring,644853,Medium,Closed
A002121,C02061,B004,2025-08-27 0:00:00,IFTR,6008311,Low,Under Review
A002122,C02957,B003,2024-01-26 0:00:00,IFTR,1730474,Low,Closed
A002123,C00762,B007,2025-04-09 0:00:00,IFTR,8179039,High,Under Review
A002124,C02252,B008,2025-04-28 0:00:00,IFTR,6177943,Medium,Closed
A002125,C01412,B005,2025-02-25 0:00:00,Structuring,2396464,Low,Under Review
A002126,C01833,B004,2024-12-02 0:00:00,CTR,3760046,High,Open
A002127,C02473,B001,2023-10-04 0:00:00,Suspicious Activity,7054431,High,Closed
A002128,C00690,B008,2025-08-28 0:00:00,Suspicious Activity,7761193,Medium,Open
A002129,C01002,B003,2024-07-08 0:00:00,CTR,4793160,Low,Open
A002130,C00948,B002,2023-08-21 0:00:00,IFTR,5238743,High,Closed
A002131,C01072,B006,2024-10-29 0:00:00,Suspicious Activity,4081740,Low,Under Review
A002132,C01713,B005,2025-01-30 0:00:00,IFTR,5971992,Medium,Closed
A002133,C02337,B008,2024-11-03 0:00:00,IFTR,4457841,Low,Closed
A002134,C02870,B007,2024-05-17 0:00:00,Structuring,9091660,High,Closed
A002135,C02750,B006,2024-06-04 0:00:00,CTR,5954367,High,Open
A002136,C01652,B001,2023-02-22 0:00:00,Structuring,7453791,Low,Open
A002137,C02967,B005,2023-09-29 0:00:00,CTR,8333853,Low,Open
A002138,C02396,B007,2025-01-28 0:00:00,Suspicious Activity,6308979,Low,Closed
A002139,C02088,B003,2025-06-15 0:00:00,Suspicious Activity,5252332,Low,Open
A002140,C00301,B006,2024-12-08 0:00:00,IFTR,1527619,Medium,Closed
A002141,C01632,B004,2023-01-11 0:00:00,Structuring,9605514,Medium,Closed
A002142,C01641,B001,2023-07-04 0:00:00,Suspicious Activity,4311300,Medium,Under Review
A002143,C00708,B003,2023-06-01 0:00:00,Suspicious Activity,7853857,Medium,Closed
A002144,C00614,B001,2023-12-04 0:00:00,Structuring,3204201,High,Closed
A002145,C02762,B003,2025-09-16 0:00:00,CTR,2026265,Low,Open
A002146,C01823,B004,2024-11-29 0:00:00,Suspicious Activity,5238393,Medium,Open
A002147,C02856,B006,2023-02-19 0:00:00,CTR,9372091,Medium,Under Review
A002148,C00327,B001,2023-08-09 0:00:00,IFTR,740022,Low,Under Review
A002149,C02131,B002,2024-08-19 0:00:00,Structuring,2598137,High,Under Review
A002150,C01426,B008,2024-07-16 0:00:00,Suspicious Activity,6793640,High,Under Review
A002151,C00483,B002,2023-10-22 0:00:00,Suspicious Activity,5994628,Medium,Closed
A002152,C01012,B002,2025-09-08 0:00:00,CTR,1211320,Low,Closed
A002153,C02997,B006,2023-05-11 0:00:00,Structuring,9052420,High,Open
A002154,C00602,B005,2025-10-30 0:00:00,Suspicious Activity,4158966,Low,Open
A002155,C00821,B004,2023-06-08 0:00:00,CTR,8870806,Medium,Open
A002156,C02016,B005,2025-02-23 0:00:00,IFTR,9552281,Low,Under Review
A002157,C02879,B003,2023-01-25 0:00:00,Suspicious Activity,4122127,High,Closed
A002158,C00501,B003,2024-07-25 0:00:00,IFTR,9431449,Low,Closed
A002159,C00387,B004,2023-12-07 0:00:00,CTR,7588289,High,Open
A002160,C00498,B008,2024-10-01 0:00:00,CTR,2462917,High,Open
A002161,C01349,B001,2023-09-16 0:00:00,CTR,3068430,Medium,Closed
A002162,C00217,B007,2024-01-03 0:00:00,IFTR,8604058,Medium,Closed
A002163,C00862,B005,2023-12-18 0:00:00,CTR,3377855,Medium,Closed
A002164,C00666,B008,2025-05-15 0:00:00,Structuring,727368,High,Open
A002165,C00510,B007,2023-06-23 0:00:00,Structuring,7179307,High,Closed
A002166,C02585,B004,2023-03-27 0:00:00,Suspicious Activity,5794672,Low,Under Review
A002167,C02902,B004,2024-04-26 0:00:00,IFTR,4406716,Low,Closed
A002168,C01282,B005,2024-11-04 0:00:00,Structuring,9933701,Medium,Closed
A002169,C02710,B006,2023-10-03 0:00:00,CTR,3981906,Medium,Open
A002170,C00353,B008,2024-09-20 0:00:00,Structuring,676249,Medium,Open
A002171,C02241,B001,2023-03-26 0:00:00,Suspicious Activity,3902557,Low,Closed
A002172,C01743,B007,2023-10-23 0:00:00,Structuring,6278030,High,Open
A002173,C02295,B005,2023-12-09 0:00:00,Structuring,2015909,Low,Under Review
A002174,C02871,B005,2023-10-29 0:00:00,Suspicious Activity,8080446,High,Closed
A002175,C02257,B003,2023-05-06 0:00:00,Suspicious Activity,1137770,High,Under Review
A002176,C01080,B004,2024-08-30 0:00:00,Suspicious Activity,2610992,Medium,Open
A002177,C01716,B007,2024-06-30 0:00:00,Structuring,7100583,High,Open
A002178,C00111,B005,2023-12-11 0:00:00,Structuring,8483745,High,Closed
A002179,C00643,B007,2024-11-24 0:00:00,IFTR,3799198,Low,Open
A002180,C01345,B002,2024-11-07 0:00:00,IFTR,7972109,Low,Under Review
A002181,C01385,B005,2025-07-28 0:00:00,CTR,7533442,High,Open
A002182,C00628,B008,2023-06-14 0:00:00,Suspicious Activity,7329284,Low,Closed
A002183,C00387,B005,2023-07-07 0:00:00,Suspicious Activity,1273155,High,Open
A002184,C02521,B007,2023-03-28 0:00:00,CTR,4360063,High,Open
A002185,C00754,B002,2025-08-08 0:00:00,CTR,6290424,High,Under Review
A002186,C01751,B001,2023-09-25 0:00:00,Suspicious Activity,6196188,High,Open
A002187,C00500,B007,2023-04-25 0:00:00,IFTR,8266546,Medium,Under Review
A002188,C01907,B008,2023-01-11 0:00:00,Structuring,9844632,High,Under Review
A002189,C02347,B006,2023-06-22 0:00:00,CTR,3684446,High,Closed
A002190,C00544,B004,2025-02-01 0:00:00,CTR,2910360,Medium,Open
A002191,C00706,B006,2024-05-07 0:00:00,Structuring,6817041,Medium,Under Review
A002192,C00254,B004,2025-11-12 0:00:00,IFTR,4712339,Low,Open
A002193,C00999,B004,2024-02-16 0:00:00,Suspicious Activity,3255361,Low,Open
A002194,C00868,B006,2023-08-06 0:00:00,IFTR,2249722,High,Under Review
A002195,C01106,B007,2023-11-22 0:00:00,IFTR,7092524,Low,Closed
A002196,C00530,B006,2025-10-25 0:00:00,Suspicious Activity,7706796,Medium,Open
A002197,C00737,B003,2023-10-06 0:00:00,Structuring,8220102,Low,Under Review
A002198,C01895,B007,2023-08-16 0:00:00,Suspicious Activity,7656752,Medium,Open
A002199,C01690,B005,2023-07-11 0:00:00,CTR,1200919,Medium,Closed
A002200,C02436,B001,2024-07-12 0:00:00,Structuring,9437675,High,Closed
A002201,C00623,B001,2025-11-17 0:00:00,CTR,6084444,Medium,Open
A002202,C00696,B005,2024-03-24 0:00:00,IFTR,9964832,Medium,Under Review
A002203,C02071,B001,2025-09-08 0:00:00,Suspicious Activity,2144504,Low,Under Review
A002204,C01023,B001,2025-12-23 0:00:00,Structuring,4064833,Medium,Open
A002205,C02382,B004,2024-12-31 0:00:00,CTR,211217,High,Under Review
A002206,C00155,B007,2025-04-13 0:00:00,IFTR,2385104,High,Open
A002207,C00372,B006,2023-10-26 0:00:00,CTR,599672,Medium,Under Review
A002208,C00845,B003,2024-02-27 0:00:00,CTR,6562538,Medium,Open
A002209,C02690,B003,2025-03-04 0:00:00,IFTR,2404308,Low,Closed
A002210,C01337,B002,2025-11-27 0:00:00,Suspicious Activity,7656409,Low,Closed
A002211,C02680,B007,2024-11-30 0:00:00,Suspicious Activity,3688142,High,Closed
A002212,C00377,B003,2024-06-02 0:00:00,CTR,7579061,High,Open
A002213,C01148,B004,2024-12-21 0:00:00,IFTR,7415823,Medium,Under Review
A002214,C00876,B005,2023-12-26 0:00:00,Suspicious Activity,1796501,Medium,Closed
A002215,C00816,B007,2023-03-10 0:00:00,IFTR,9419770,Medium,Closed
A002216,C01440,B004,2025-01-03 0:00:00,Suspicious Activity,8695358,High,Closed
A002217,C01862,B008,2025-03-03 0:00:00,CTR,8953725,Medium,Open
A002218,C01339,B005,2024-06-04 0:00:00,Structuring,2382420,High,Closed
A002219,C02250,B002,2023-07-13 0:00:00,IFTR,3382986,High,Under Review
A002220,C00611,B008,2023-02-20 0:00:00,IFTR,3912936,Medium,Under Review
A002221,C00316,B004,2024-10-12 0:00:00,Suspicious Activity,7170196,High,Open
A002222,C01139,B006,2025-03-23 0:00:00,Suspicious Activity,3174304,Low,Open
A002223,C02084,B004,2023-02-01 0:00:00,Suspicious Activity,668816,Low,Open
A002224,C02429,B006,2023-01-10 0:00:00,CTR,7851305,High,Under Review
A002225,C00204,B006,2024-02-24 0:00:00,Suspicious Activity,5572126,Low,Open
A002226,C01372,B001,2024-08-31 0:00:00,IFTR,565518,Medium,Under Review
A002227,C01357,B005,2024-12-18 0:00:00,Structuring,509389,Low,Closed
A002228,C01485,B006,2024-12-15 0:00:00,CTR,1613459,Low,Under Review
A002229,C02518,B003,2024-09-29 0:00:00,IFTR,7828133,High,Under Review
A002230,C00090,B003,2025-04-09 0:00:00,CTR,1735109,Medium,Closed
A002231,C01988,B001,2025-10-05 0:00:00,CTR,706123,Medium,Closed
A002232,C00130,B004,2025-07-23 0:00:00,IFTR,1793727,Medium,Closed
A002233,C01220,B003,2024-01-02 0:00:00,Suspicious Activity,3224621,Medium,Closed
A002234,C02549,B001,2024-12-20 0:00:00,Structuring,597266,High,Closed
A002235,C01824,B001,2024-11-11 0:00:00,Suspicious Activity,2215207,Medium,Open
A002236,C01735,B007,2025-11-18 0:00:00,Suspicious Activity,9545343,Medium,Closed
A002237,C01854,B001,2023-09-28 0:00:00,Suspicious Activity,2934302,High,Open
A002238,C01345,B001,2024-10-18 0:00:00,CTR,3302538,Medium,Open
A002239,C02622,B008,2024-10-25 0:00:00,Suspicious Activity,5940556,High,Open
A002240,C02925,B004,2024-02-29 0:00:00,Structuring,488542,High,Under Review
A002241,C00916,B008,2024-05-27 0:00:00,Structuring,2857855,High,Open
A002242,C01372,B005,2023-12-30 0:00:00,Suspicious Activity,2697078,Low,Open
A002243,C00363,B003,2023-05-25 0:00:00,Suspicious Activity,8538747,Low,Open
A002244,C02188,B003,2023-06-04 0:00:00,CTR,4110266,Medium,Under Review
A002245,C00614,B002,2025-02-01 0:00:00,Structuring,1911813,Medium,Closed
A002246,C00288,B006,2023-03-07 0:00:00,CTR,6246367,Low,Closed
A002247,C00533,B001,2024-02-22 0:00:00,CTR,7338874,High,Open
A002248,C02370,B007,2023-12-14 0:00:00,IFTR,7191926,Low,Open
A002249,C01899,B006,2024-02-27 0:00:00,Structuring,151962,Low,Open
A002250,C00588,B006,2023-05-27 0:00:00,CTR,8406593,Low,Closed
A002251,C01132,B003,2024-05-26 0:00:00,Suspicious Activity,7839724,Medium,Closed
A002252,C02887,B001,2024-01-08 0:00:00,Suspicious Activity,8441839,High,Under Review
A002253,C01892,B008,2023-01-31 0:00:00,Suspicious Activity,9869464,High,Open
A002254,C02057,B005,2023-09-07 0:00:00,IFTR,1393300,Medium,Under Review
A002255,C01147,B001,2024-12-11 0:00:00,IFTR,3993757,Low,Under Review
A002256,C01158,B004,2025-03-11 0:00:00,CTR,5501117,Medium,Under Review
A002257,C01386,B003,2024-06-12 0:00:00,IFTR,6686027,Low,Closed
A002258,C00579,B006,2023-01-03 0:00:00,Structuring,9351987,Low,Open
A002259,C01231,B002,2024-01-12 0:00:00,Structuring,6405594,Low,Open
A002260,C01154,B005,2024-02-21 0:00:00,CTR,9503729,Low,Under Review
A002261,C02240,B002,2023-03-01 0:00:00,IFTR,717193,Low,Open
A002262,C02018,B003,2025-08-12 0:00:00,Suspicious Activity,9856780,Medium,Closed
A002263,C00839,B006,2025-11-10 0:00:00,Suspicious Activity,8058445,Medium,Under Review
A002264,C01500,B008,2024-07-12 0:00:00,Suspicious Activity,2460868,High,Closed
A002265,C02319,B005,2023-11-13 0:00:00,Structuring,7726036,High,Closed
A002266,C00833,B003,2025-06-04 0:00:00,CTR,2656534,High,Open
A002267,C02760,B001,2023-12-05 0:00:00,IFTR,6474180,High,Under Review
A002268,C00072,B005,2025-07-17 0:00:00,IFTR,3079285,Medium,Closed
A002269,C01190,B001,2024-02-11 0:00:00,CTR,9431948,Low,Closed
A002270,C01091,B001,2025-07-31 0:00:00,IFTR,2742880,High,Closed
A002271,C01297,B003,2024-01-03 0:00:00,Structuring,7556577,High,Open
A002272,C01612,B004,2023-06-12 0:00:00,Suspicious Activity,4806108,Medium,Under Review
A002273,C01371,B004,2023-07-31 0:00:00,Suspicious Activity,1404473,High,Under Review
A002274,C00503,B001,2023-06-14 0:00:00,Structuring,9602112,Low,Open
A002275,C01074,B008,2023-04-23 0:00:00,CTR,7001605,Low,Under Review
A002276,C01210,B007,2024-06-09 0:00:00,Structuring,4867697,Medium,Open
A002277,C02414,B008,2025-02-23 0:00:00,CTR,3646961,Medium,Open
A002278,C01055,B003,2023-05-19 0:00:00,CTR,5286834,Low,Under Review
A002279,C00717,B005,2025-08-19 0:00:00,IFTR,8632736,High,Closed
A002280,C00255,B005,2023-07-10 0:00:00,Structuring,6025579,Low,Closed
A002281,C02829,B001,2023-07-31 0:00:00,CTR,7468148,High,Open
A002282,C02928,B007,2024-04-28 0:00:00,CTR,2322912,High,Closed
A002283,C02246,B002,2025-10-31 0:00:00,IFTR,7627808,Low,Open
A002284,C01253,B006,2023-02-17 0:00:00,Suspicious Activity,5263363,Medium,Under Review
A002285,C01634,B001,2024-03-14 0:00:00,Suspicious Activity,2110871,High,Closed
A002286,C00536,B002,2025-08-11 0:00:00,CTR,9116770,Low,Under Review
A002287,C02427,B002,2023-08-25 0:00:00,Structuring,4844496,Low,Closed
A002288,C01761,B004,2023-06-07 0:00:00,Suspicious Activity,4059635,Low,Under Review
A002289,C02964,B004,2025-09-04 0:00:00,Suspicious Activity,3329831,Low,Closed
A002290,C00766,B006,2023-09-01 0:00:00,CTR,3944571,Medium,Closed
A002291,C00312,B003,2025-11-09 0:00:00,Suspicious Activity,9599835,Medium,Under Review
A002292,C00119,B007,2023-05-15 0:00:00,Structuring,6982470,Low,Under Review
A002293,C00061,B001,2024-01-18 0:00:00,Structuring,230079,Low,Open
A002294,C01230,B001,2025-12-04 0:00:00,Structuring,8985027,Low,Open
A002295,C01364,B004,2024-10-03 0:00:00,CTR,6828271,High,Closed
A002296,C02857,B004,2023-03-29 0:00:00,Suspicious Activity,3485248,High,Closed
A002297,C01100,B001,2025-11-30 0:00:00,CTR,6326168,Low,Under Review
A002298,C01610,B004,2025-11-17 0:00:00,Structuring,8641739,High,Closed
A002299,C00949,B001,2024-11-29 0:00:00,IFTR,431041,High,Closed
A002300,C02350,B007,2024-05-12 0:00:00,CTR,9755283,Low,Under Review
A002301,C01563,B006,2025-04-17 0:00:00,CTR,5703666,Low,Open
A002302,C01854,B005,2024-10-19 0:00:00,CTR,4607011,Low,Open
A002303,C01039,B003,2023-10-28 0:00:00,IFTR,5515177,Medium,Open
A002304,C01210,B004,2024-02-15 0:00:00,IFTR,3406423,High,Closed
A002305,C01293,B002,2024-09-30 0:00:00,Structuring,8072074,Low,Open
A002306,C01621,B005,2023-10-05 0:00:00,Suspicious Activity,9168518,High,Under Review
A002307,C02566,B001,2025-03-03 0:00:00,Suspicious Activity,7799617,Medium,Under Review
A002308,C00038,B006,2023-04-14 0:00:00,Suspicious Activity,7677819,Medium,Open
A002309,C01933,B006,2025-05-17 0:00:00,CTR,4858183,Low,Closed
A002310,C00553,B002,2024-06-05 0:00:00,IFTR,1904701,Low,Under Review
A002311,C01351,B004,2023-05-18 0:00:00,Suspicious Activity,9993689,Low,Closed
A002312,C02062,B003,2023-11-18 0:00:00,CTR,4738545,High,Closed
A002313,C01491,B006,2024-09-17 0:00:00,Structuring,6185625,High,Open
A002314,C00786,B004,2025-03-25 0:00:00,IFTR,4512066,Medium,Closed
A002315,C01093,B003,2024-02-11 0:00:00,Suspicious Activity,2341732,Medium,Open
A002316,C00615,B001,2023-10-25 0:00:00,Structuring,3828249,Medium,Closed
A002317,C00019,B002,2025-09-03 0:00:00,Structuring,2731798,Low,Open
A002318,C00660,B002,2024-07-02 0:00:00,Suspicious Activity,2348501,Medium,Closed
A002319,C00547,B004,2025-03-28 0:00:00,CTR,832458,Medium,Under Review
A002320,C02872,B004,2025-10-09 0:00:00,CTR,7681119,High,Open
A002321,C00834,B002,2025-01-02 0:00:00,IFTR,5811331,Low,Under Review
A002322,C02783,B004,2025-02-02 0:00:00,CTR,1920599,Medium,Under Review
A002323,C00563,B006,2025-01-31 0:00:00,Suspicious Activity,239804,Medium,Under Review
A002324,C01319,B005,2024-11-05 0:00:00,CTR,5898005,Medium,Under Review
A002325,C00141,B005,2023-05-23 0:00:00,CTR,540816,Low,Closed
A002326,C00021,B005,2023-02-25 0:00:00,CTR,9962889,High,Under Review
A002327,C02814,B002,2025-10-06 0:00:00,CTR,3583758,High,Open
A002328,C02943,B003,2025-03-18 0:00:00,Structuring,1665858,Medium,Open
A002329,C02177,B008,2023-07-18 0:00:00,CTR,2831021,High,Under Review
A002330,C01119,B006,2024-10-27 0:00:00,IFTR,6609824,High,Under Review
A002331,C00768,B008,2025-09-28 0:00:00,IFTR,8520910,Medium,Open
A002332,C01307,B005,2023-01-16 0:00:00,Structuring,2170650,High,Closed
A002333,C00207,B002,2024-01-06 0:00:00,Structuring,8626321,Low,Closed
A002334,C01281,B008,2024-07-30 0:00:00,IFTR,1047236,High,Under Review
A002335,C01623,B008,2023-04-14 0:00:00,Suspicious Activity,5955381,Medium,Closed
A002336,C00194,B005,2025-02-17 0:00:00,IFTR,5274659,Medium,Under Review
A002337,C00917,B006,2025-12-22 0:00:00,CTR,8873086,High,Open
A002338,C02753,B007,2025-10-11 0:00:00,Structuring,2348970,Low,Closed
A002339,C02131,B004,2023-09-28 0:00:00,Structuring,4152324,High,Open
A002340,C02855,B007,2025-04-13 0:00:00,IFTR,7968384,Medium,Open
A002341,C00618,B006,2023-09-27 0:00:00,IFTR,2449924,Low,Under Review
A002342,C00175,B007,2024-05-31 0:00:00,IFTR,1941405,Low,Open
A002343,C00614,B007,2025-10-12 0:00:00,IFTR,607671,Medium,Open
A002344,C01736,B007,2023-11-24 0:00:00,CTR,7409745,High,Open
A002345,C02994,B002,2025-07-30 0:00:00,Suspicious Activity,5611561,Low,Open
A002346,C02401,B002,2025-12-28 0:00:00,IFTR,4365486,Low,Closed
A002347,C02141,B004,2025-09-21 0:00:00,IFTR,2537657,Medium,Closed
A002348,C02606,B004,2025-08-18 0:00:00,Suspicious Activity,4088356,High,Closed
A002349,C02554,B006,2024-08-23 0:00:00,Structuring,2926948,Low,Under Review
A002350,C00374,B002,2024-05-07 0:00:00,IFTR,8435088,Low,Open
A002351,C02127,B003,2024-04-13 0:00:00,CTR,2670862,Medium,Open
A002352,C01765,B001,2024-11-08 0:00:00,IFTR,133435,High,Closed
A002353,C01861,B007,2025-03-06 0:00:00,Structuring,2606925,Low,Closed
A002354,C01611,B008,2024-11-17 0:00:00,IFTR,91417,Medium,Closed
A002355,C00889,B004,2023-05-12 0:00:00,Suspicious Activity,6552238,Low,Under Review
A002356,C01264,B003,2023-10-15 0:00:00,IFTR,5524354,Medium,Under Review
A002357,C02424,B005,2025-03-18 0:00:00,CTR,9165472,Medium,Closed
A002358,C01489,B005,2025-11-07 0:00:00,IFTR,1696699,Low,Under Review
A002359,C00245,B004,2023-05-13 0:00:00,Suspicious Activity,3011545,High,Open
A002360,C00774,B002,2024-08-10 0:00:00,CTR,3353238,High,Under Review
A002361,C01582,B006,2024-06-22 0:00:00,Structuring,6330164,Low,Open
A002362,C02071,B005,2023-06-03 0:00:00,Structuring,285774,Medium,Open
A002363,C02403,B005,2023-04-18 0:00:00,CTR,9046084,High,Under Review
A002364,C01689,B003,2024-12-18 0:00:00,IFTR,5843175,Low,Open
A002365,C01822,B006,2024-09-24 0:00:00,Structuring,2968759,Medium,Closed
A002366,C00371,B006,2025-08-06 0:00:00,CTR,9370389,High,Closed
A002367,C01093,B003,2023-08-06 0:00:00,IFTR,9820417,High,Under Review
A002368,C01911,B008,2023-12-03 0:00:00,Structuring,2459862,Low,Under Review
A002369,C00008,B008,2023-04-11 0:00:00,Suspicious Activity,7329739,High,Under Review
A002370,C00359,B003,2023-05-18 0:00:00,Suspicious Activity,9621798,Medium,Under Review
A002371,C02953,B001,2024-01-18 0:00:00,CTR,9234328,High,Open
A002372,C02014,B008,2023-06-10 0:00:00,Suspicious Activity,5051178,Medium,Closed
A002373,C00085,B008,2025-12-30 0:00:00,CTR,8244385,Medium,Open
A002374,C02731,B008,2024-01-06 0:00:00,Suspicious Activity,7659463,High,Closed
A002375,C00983,B005,2024-09-17 0:00:00,Structuring,6760732,Low,Open
A002376,C00941,B002,2023-08-15 0:00:00,Suspicious Activity,2161735,Medium,Under Review
A002377,C00904,B006,2025-09-20 0:00:00,Structuring,762104,High,Closed
A002378,C00626,B007,2023-03-06 0:00:00,Structuring,7259595,High,Open
A002379,C00762,B007,2025-08-30 0:00:00,CTR,1350753,Medium,Closed
A002380,C02200,B001,2024-12-01 0:00:00,CTR,5358278,Low,Under Review
A002381,C01602,B005,2024-06-08 0:00:00,Structuring,7999012,High,Closed
A002382,C01770,B003,2025-06-05 0:00:00,Structuring,7414489,Medium,Closed
A002383,C01791,B003,2024-06-21 0:00:00,IFTR,9456460,Medium,Under Review
A002384,C00548,B005,2025-06-30 0:00:00,Suspicious Activity,8591957,Medium,Under Review
A002385,C00692,B005,2023-12-07 0:00:00,CTR,7833906,Medium,Closed
A002386,C00364,B001,2024-04-11 0:00:00,Suspicious Activity,7252482,Medium,Open
A002387,C02260,B002,2023-09-20 0:00:00,CTR,1087103,Low,Open
A002388,C02827,B001,2023-10-05 0:00:00,Structuring,2392195,High,Open
A002389,C00186,B007,2024-04-12 0:00:00,Structuring,5351293,Medium,Open
A002390,C00114,B004,2023-10-25 0:00:00,CTR,415224,High,Closed
A002391,C01239,B008,2024-08-27 0:00:00,IFTR,6719693,Medium,Open
A002392,C01162,B008,2024-05-20 0:00:00,CTR,9274875,Medium,Closed
A002393,C01439,B008,2025-01-07 0:00:00,Suspicious Activity,8760864,High,Under Review
A002394,C00145,B004,2023-03-22 0:00:00,Structuring,6303863,Low,Open
A002395,C02198,B005,2025-02-02 0:00:00,CTR,7218836,Low,Open
A002396,C01765,B005,2023-03-10 0:00:00,CTR,2447752,High,Open
A002397,C01737,B003,2024-11-28 0:00:00,Suspicious Activity,9416427,High,Open
A002398,C02631,B003,2024-10-14 0:00:00,Suspicious Activity,5597602,Low,Open
A002399,C02224,B004,2023-03-23 0:00:00,CTR,9575459,High,Under Review
A002400,C01802,B002,2023-04-11 0:00:00,Suspicious Activity,2925469,Medium,Open
A002401,C00749,B001,2023-07-16 0:00:00,CTR,1033849,High,Closed
A002402,C00771,B004,2023-07-30 0:00:00,Suspicious Activity,1881398,High,Closed
A002403,C00457,B005,2025-07-01 0:00:00,IFTR,8541610,High,Open
